N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
13.13,63.66,160.79,6.13,3.59,32.42,60.54,1203.86,179.16,Red Básico,Dry,0,Green Gram,2.376
18.72,63.24,237.43,6.15,2.3,33.82,67.55,1149.52,170.08,Red Básico,Dry,1,Paddy (Nadu),7.439
78.3,72.91,132.61,8.39,2.0,29.99,57.76,1267.85,14.95,Non-Calcic Brown,Dry,0,Green Gram,1.717
44.1,34.01,243.45,7.85,2.92,32.21,55.71,1447.38,148.12,Non-Calcic Brown,Dry,1,Maize,9.799
78.25,15.99,217.59,5.14,2.17,33.39,74.62,969.37,270.96,Alluvial,Dry,1,Paddy (Nadu),7.236
45.86,36.54,209.48,7.42,3.68,30.83,69.04,1364.47,221.64,Latosols,Dry,0,Maize,9.329
95.34,58.8,95.34,4.81,1.12,29.9,63.01,816.59,296.47,Latosols,Dry,0,Kurakkan,1.646
61.43,16.19,150.05,5.19,3.14,33.41,67.09,1082.72,30.42,Red Básico,Dry,0,Maize,5.652
53.65,28.21,123.28,6.22,3.86,34.3,56.38,1186.15,130.69,Red Básico,Dry,0,Chilli,3.541
76.06,38.69,87.04,6.31,2.52,31.71,54.42,1180.73,230.99,Alluvial,Dry,0,Green Gram,1.524
75.91,72.15,142.19,5.17,2.21,34.15,63.91,1430.89,205.45,Alluvial,Dry,1,Paddy (Nadu),6.317
115.64,56.67,37.64,6.16,1.51,28.85,57.44,1211.03,271.71,Alluvial,Dry,0,Cashew,0.774
83.53,71.78,5.78,5.13,2.81,32.76,52.75,1143.07,273.75,Alluvial,Dry,0,Green Gram,1.818
39.22,35.42,86.95,5.42,3.1,33.92,50.9,881.71,182.56,Alluvial,Dry,0,Kurakkan,2.581
29.55,54.77,195.01,6.77,3.66,30.46,65.29,1021.08,39.86,Latosols,Dry,1,Paddy (Nadu),9.183
83.03,17.14,136.13,8.09,2.99,34.28,65.66,1120.5,288.53,Red Básico,Dry,0,Green Gram,1.927
149.56,7.52,20.98,4.17,3.1,28.24,70.28,1099.08,201.33,Non-Calcic Brown,Dry,0,Maize,5.378
67.16,48.7,177.97,7.61,1.08,29.19,60.35,829.07,227.86,Alluvial,Dry,0,Kurakkan,3.464
79.85,76.18,235.55,4.65,2.06,29.21,69.96,1376.1,233.21,Red Básico,Dry,0,Cashew,1.281
62.18,74.9,219.83,5.65,1.37,34.94,68.79,920.82,237.41,Latosols,Dry,0,Kurakkan,3.362
10.32,25.0,200.97,3.85,3.72,32.44,66.3,1213.31,7.82,Red Básico,Dry,0,Chilli,4.958
58.16,26.77,116.59,5.38,1.99,29.23,55.17,997.25,291.43,Latosols,Dry,0,Kurakkan,1.742
13.13,52.82,80.2,5.83,3.74,33.2,70.79,830.15,251.43,Red Básico,Dry,0,Kurakkan,2.881
67.44,74.02,220.62,6.07,2.67,29.49,73.78,904.84,57.46,Red Básico,Dry,0,Kurakkan,2.626
35.37,79.55,39.04,6.43,2.72,31.86,57.96,1154.73,77.01,Non-Calcic Brown,Dry,1,Paddy (Nadu),5.603
62.12,50.03,123.15,4.73,1.51,33.6,69.05,1056.67,57.62,Alluvial,Dry,0,Maize,9.055
65.23,16.96,48.14,8.12,3.4,32.37,55.2,1182.69,192.94,Red Básico,Dry,0,Green Gram,1.889
81.06,63.47,69.79,5.55,2.0,34.02,72.75,884.26,253.93,Alluvial,Dry,0,Kurakkan,2.871
143.03,68.91,116.26,7.89,3.95,31.01,52.27,1201.15,279.01,Latosols,Dry,0,Chilli,3.882
84.8,57.75,175.29,5.48,2.26,32.59,71.26,1426.83,294.2,Red Básico,Dry,0,Green Gram,2.349
76.65,51.72,147.96,5.56,2.33,34.89,50.66,1393.09,284.33,Alluvial,Dry,0,Maize,10.557
81.45,17.6,161.7,4.34,1.87,28.43,70.49,1293.73,198.25,Red Básico,Dry,1,Paddy (Nadu),6.411
56.4,54.32,61.31,4.29,2.38,33.36,65.48,1021.07,14.91,Latosols,Dry,1,Paddy (Samba),6.083
32.55,12.78,5.67,5.28,3.66,32.36,55.98,978.5,249.09,Latosols,Dry,0,Kurakkan,1.362
66.88,34.23,124.7,5.76,3.08,28.36,64.22,1010.71,185.49,Latosols,Dry,1,Paddy (Nadu),7.286
130.83,18.54,238.13,4.08,3.1,31.48,51.02,1169.84,93.64,Red Básico,Dry,0,Maize,6.78
36.25,12.33,158.22,5.78,1.38,34.42,56.07,1278.33,182.36,Non-Calcic Brown,Dry,1,Maize,6.98
134.32,62.69,72.67,4.94,3.84,34.44,59.8,1440.57,130.29,Red Básico,Dry,0,Chilli,3.694
23.55,44.02,134.55,7.55,1.89,34.73,69.04,999.12,172.43,Alluvial,Dry,0,Kurakkan,2.667
46.59,36.01,220.09,7.5,3.81,31.44,60.42,1158.26,236.78,Red Básico,Dry,1,Maize,8.734
95.24,78.78,51.57,5.91,3.14,30.63,63.06,844.12,195.94,Red Básico,Dry,0,Kurakkan,1.566
144.72,42.55,102.48,7.75,1.7,31.24,50.6,942.72,167.74,Red Básico,Dry,1,Paddy (Samba),6.592
146.01,31.19,76.28,6.63,3.49,28.07,67.86,1305.36,125.34,Alluvial,Dry,0,Chilli,4.704
27.66,41.67,132.87,4.75,2.19,30.01,57.15,832.22,19.15,Alluvial,Dry,0,Kurakkan,1.492
42.19,21.16,102.88,5.73,2.17,32.85,54.62,973.35,69.11,Alluvial,Dry,1,Paddy (Nadu),5.993
119.1,29.2,110.36,6.05,1.91,30.74,64.45,995.01,156.84,Red Básico,Dry,0,Kurakkan,2.631
21.9,48.71,206.18,7.85,3.36,33.57,69.18,1178.37,166.1,Red Básico,Dry,0,Green Gram,2.064
122.61,59.73,115.74,5.27,3.99,34.52,57.44,1200.47,299.13,Latosols,Dry,1,Paddy (Samba),8.071
34.38,36.0,193.78,8.41,3.48,28.8,68.59,1063.85,249.88,Non-Calcic Brown,Dry,0,Chilli,2.574
49.48,62.34,31.14,8.11,2.32,32.14,68.97,1050.1,18.18,Alluvial,Dry,0,Maize,4.769
75.24,50.41,28.07,7.95,3.02,31.68,73.99,1123.05,55.51,Alluvial,Dry,0,Chilli,2.646
49.55,8.99,225.54,7.21,1.06,34.61,61.9,1261.17,95.35,Non-Calcic Brown,Dry,1,Paddy (Samba),6.225
41.86,71.78,216.08,5.5,3.32,29.65,67.41,922.77,293.09,Alluvial,Dry,1,Maize,9.621
52.78,8.4,148.58,4.85,2.99,33.69,74.1,1036.13,6.58,Red Básico,Dry,1,Maize,6.005
149.01,52.16,201.03,5.06,3.04,29.31,59.85,1276.25,238.67,Alluvial,Dry,1,Maize,11.006
45.41,63.72,186.82,4.99,1.5,34.07,73.81,1482.96,97.6,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.749
90.3,79.69,248.56,5.79,2.6,29.25,73.53,1210.97,183.24,Red Básico,Dry,1,Paddy (Samba),9.26
25.49,12.89,172.52,7.46,3.04,28.63,64.08,1343.81,200.73,Non-Calcic Brown,Dry,1,Paddy (Samba),5.365
13.94,12.06,212.17,4.07,2.2,34.12,66.66,907.03,79.82,Alluvial,Dry,0,Kurakkan,1.585
21.1,20.69,81.41,4.35,3.2,34.58,72.03,1468.81,76.55,Latosols,Dry,1,Paddy (Nadu),5.344
143.26,29.99,134.21,4.15,2.39,33.95,74.67,1358.39,209.14,Latosols,Dry,1,Paddy (Nadu),6.887
52.73,64.74,115.01,4.57,1.87,34.01,65.47,1202.31,280.26,Latosols,Dry,0,Maize,7.255
107.34,59.36,248.4,7.06,1.28,32.35,55.54,1243.85,124.69,Non-Calcic Brown,Dry,1,Paddy (Samba),8.971
44.45,21.96,213.3,5.25,2.19,30.86,64.64,1026.67,90.45,Latosols,Dry,0,Maize,8.184
40.06,73.61,192.18,4.33,1.83,28.89,50.09,1270.29,32.92,Latosols,Dry,1,Maize,10.031
33.63,67.85,219.71,6.34,2.04,29.57,60.84,822.07,211.33,Red Básico,Dry,1,Maize,9.888
10.65,53.73,108.42,5.41,2.46,33.14,55.71,891.78,36.02,Latosols,Dry,0,Kurakkan,2.78
39.58,50.41,127.93,5.2,1.43,29.25,72.72,1138.27,96.78,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.203
88.5,49.01,167.25,7.29,1.51,29.75,74.15,1032.57,72.19,Alluvial,Dry,0,Chilli,5.216
106.29,64.58,116.3,7.92,1.68,28.02,56.97,977.26,28.05,Alluvial,Dry,1,Paddy (Nadu),7.65
124.89,45.75,130.38,4.06,2.24,28.9,70.42,869.67,239.02,Alluvial,Dry,1,Maize,8.065
42.31,54.73,200.34,5.3,2.55,34.04,62.2,908.26,143.48,Red Básico,Dry,1,Maize,5.171
83.45,33.01,217.42,5.26,3.63,28.4,71.74,849.2,136.87,Alluvial,Dry,1,Paddy (Samba),6.727
100.26,45.32,165.42,8.07,2.57,32.11,10.0,1430.24,257.22,Alluvial,Dry,0,Chilli,3.69
66.41,32.99,246.9,7.81,1.69,28.32,69.38,1261.74,63.93,Red Básico,Dry,1,Maize,8.145
138.01,24.03,103.45,6.82,3.81,32.07,57.11,1456.59,137.66,Alluvial,Dry,0,Green Gram,1.492
134.74,37.67,230.32,7.12,1.32,33.81,59.43,962.02,237.63,Red Básico,Dry,0,Kurakkan,3.035
18.61,77.91,28.68,6.21,3.51,33.03,54.98,1060.35,163.46,Red Básico,Dry,0,Green Gram,2.101
138.35,29.32,135.06,8.32,2.12,31.56,57.57,994.4,67.15,Latosols,Dry,1,Maize,7.17
87.46,66.83,93.8,7.39,1.31,32.71,67.52,965.86,104.23,Red Básico,Dry,0,Kurakkan,2.74
55.66,38.3,194.22,6.74,3.47,29.11,55.18,1016.81,108.43,Red Básico,Dry,0,Green Gram,1.939
48.51,6.46,92.74,5.02,1.12,30.39,67.09,1308.11,185.73,Red Básico,Dry,0,Green Gram,1.831
140.31,56.84,170.25,3.82,3.26,30.16,59.7,946.62,182.04,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.732
119.39,7.95,80.53,6.49,1.14,33.33,55.81,1381.34,19.91,Red Básico,Dry,1,Maize,9.247
15.77,55.68,57.59,8.45,1.67,34.65,60.67,1297.71,133.97,Red Básico,Dry,0,Chilli,3.953
110.99,35.0,197.27,6.85,1.23,33.09,58.49,895.68,282.82,Latosols,Dry,0,Kurakkan,1.697
105.98,29.03,141.98,5.11,2.11,29.85,65.35,968.22,186.39,Alluvial,Dry,1,Paddy (Samba),6.196
127.08,65.64,240.12,4.98,2.32,34.27,74.31,1352.75,182.51,Alluvial,Dry,0,Maize,7.938
130.29,13.91,74.4,7.25,3.44,30.64,51.21,1495.85,209.0,Latosols,Dry,0,Chilli,3.4
54.09,70.25,142.0,7.97,1.92,34.0,69.37,1451.68,282.23,Alluvial,Dry,0,Chilli,3.309
135.75,53.93,123.5,3.96,3.01,30.7,70.52,1430.85,191.3,Red Básico,Dry,1,Maize,9.636
114.99,39.41,45.05,4.98,2.3,33.96,60.99,934.76,7.35,Red Básico,Dry,0,Kurakkan,2.092
62.27,63.13,221.69,4.08,2.69,30.34,58.65,1190.42,124.92,Non-Calcic Brown,Dry,0,Green Gram,2.716
131.17,26.25,94.89,6.66,1.82,28.01,55.37,1171.16,28.26,Red Básico,Dry,1,Paddy (Samba),6.492
17.07,71.69,28.47,7.55,1.33,31.11,65.91,1243.28,237.56,Red Básico,Dry,0,Maize,4.786
72.76,29.18,190.55,7.53,3.39,29.31,67.93,1484.9,75.15,Non-Calcic Brown,Dry,0,Green Gram,2.071
111.32,74.06,84.83,4.29,3.49,30.66,67.85,831.39,278.91,Latosols,Dry,1,Paddy (Samba),7.893
13.62,21.32,112.42,6.56,2.71,34.88,70.6,1462.82,211.69,Alluvial,Dry,1,Paddy (Nadu),5.099
22.89,32.34,199.33,7.1,3.73,30.81,50.77,980.36,37.7,Non-Calcic Brown,Dry,0,Kurakkan,2.596
98.04,30.64,134.75,5.62,3.14,34.39,60.02,1210.99,258.88,Non-Calcic Brown,Dry,0,Chilli,3.266
80.72,34.93,229.29,4.89,3.44,30.65,60.8,1401.64,12.01,Red Básico,Dry,1,Maize,10.567
117.47,21.71,242.44,6.79,1.56,33.89,64.01,1465.73,54.39,Latosols,Dry,0,Green Gram,2.852
103.15,75.07,10.05,3.85,2.21,32.37,69.79,1308.94,132.3,Non-Calcic Brown,Dry,1,Paddy (Samba),4.578
115.25,5.34,104.9,5.73,3.67,31.36,71.84,1210.45,92.65,Non-Calcic Brown,Dry,1,Paddy (Samba),6.048
18.8,33.86,94.75,6.01,1.86,30.31,52.34,1394.99,12.56,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.421
101.25,9.93,29.59,5.36,1.35,33.53,68.33,935.71,150.57,Alluvial,Dry,1,Paddy (Nadu),5.153
34.88,7.52,87.77,5.81,2.76,30.05,55.89,1130.1,73.78,Alluvial,Dry,0,Maize,6.868
23.04,27.72,127.01,4.67,2.15,34.21,68.28,1497.83,94.36,Red Básico,Dry,1,Paddy (Samba),6.818
45.7,18.34,47.4,6.7,1.34,30.42,72.06,1319.24,55.86,Red Básico,Dry,1,Paddy (Samba),6.929
107.64,32.57,216.65,3.94,2.5,34.14,69.23,1070.5,47.67,Red Básico,Dry,1,Maize,7.724
143.98,64.78,113.32,6.35,2.11,33.16,74.99,1039.11,254.6,Red Básico,Dry,1,Paddy (Nadu),6.347
143.87,71.06,193.08,6.0,2.4,32.67,70.26,1253.58,41.87,Non-Calcic Brown,Dry,0,Maize,10.013
108.02,77.43,23.14,5.04,2.0,33.34,74.1,1249.32,176.16,Red Básico,Dry,0,Maize,5.775
125.0,39.93,59.73,7.72,1.99,32.18,54.99,1266.08,80.61,Alluvial,Dry,1,Maize,8.23
59.51,12.71,138.06,5.22,2.22,32.05,51.99,959.01,188.1,Alluvial,Dry,1,Paddy (Samba),6.483
32.54,44.98,242.87,5.48,1.36,33.47,61.13,1269.99,81.57,Non-Calcic Brown,Dry,1,Maize,7.169
36.53,8.63,85.23,7.22,3.75,33.69,62.58,1042.07,182.37,Red Básico,Dry,0,Green Gram,1.536
58.58,52.07,17.91,7.34,2.42,34.55,52.74,1143.91,139.93,Red Básico,Dry,1,Paddy (Nadu),7.458
23.76,40.93,236.84,6.44,1.85,31.45,69.34,1411.54,24.36,Red Básico,Dry,0,Green Gram,2.307
137.94,74.48,244.73,4.67,3.87,34.5,60.35,1267.21,204.07,Red Básico,Dry,0,Chilli,3.34
36.78,59.4,125.35,8.5,3.39,34.18,70.2,1492.78,140.6,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.68
63.5,17.71,210.9,5.35,3.4,33.62,68.37,1316.97,295.56,Latosols,Dry,0,Chilli,5.017
118.18,35.51,93.31,6.25,1.51,34.66,62.84,1426.13,193.43,Red Básico,Dry,0,Maize,7.074
52.52,49.94,120.52,5.38,1.77,32.13,71.35,1294.54,283.85,Red Básico,Dry,0,Green Gram,2.004
14.97,67.7,224.64,4.56,1.76,31.5,73.86,1287.33,109.99,Alluvial,Dry,0,Maize,7.973
106.96,38.92,36.51,7.94,2.3,28.8,55.6,1230.67,204.44,Red Básico,Dry,0,Chilli,3.501
55.36,60.43,155.51,7.47,2.34,30.13,62.66,1031.05,106.16,Alluvial,Dry,0,Green Gram,1.948
50.68,78.92,204.51,8.22,1.27,33.15,66.34,1222.45,63.18,Latosols,Dry,0,Chilli,3.087
110.09,8.96,167.72,4.07,2.85,28.8,52.27,1020.81,122.21,Latosols,Dry,1,Paddy (Nadu),5.517
22.04,78.24,187.06,4.81,1.28,29.82,69.34,1309.03,276.15,Alluvial,Dry,1,Paddy (Samba),5.086
14.04,46.5,171.72,7.28,2.15,33.84,61.87,1182.42,115.28,Latosols,Dry,1,Maize,9.601
99.89,42.56,226.28,8.22,2.33,30.37,57.67,1158.93,267.69,Latosols,Dry,0,Maize,10.039
55.31,12.77,204.76,5.2,1.5,29.72,50.67,1069.84,206.78,Alluvial,Dry,0,Chilli,3.803
16.78,57.74,244.55,5.9,1.69,29.98,54.49,1374.81,228.83,Latosols,Dry,1,Paddy (Nadu),7.562
25.79,61.23,66.13,3.81,1.64,28.84,51.99,1428.22,104.67,Latosols,Dry,1,Paddy (Samba),5.419
147.7,49.48,76.39,5.8,1.87,28.09,59.66,1430.31,260.73,Red Básico,Dry,1,Maize,9.06
32.03,52.09,150.09,3.93,2.54,31.03,55.37,1486.57,254.38,Latosols,Dry,0,Chilli,3.162
97.38,78.31,29.59,5.86,3.66,31.77,53.67,1057.1,222.18,Latosols,Dry,0,Green Gram,1.867
122.68,65.74,34.53,5.22,1.16,33.97,60.39,1174.42,101.36,Latosols,Dry,0,Chilli,4.11
57.47,50.26,58.75,4.88,2.26,30.12,56.46,1294.89,234.19,Alluvial,Dry,1,Paddy (Nadu),5.908
127.63,78.44,23.13,4.82,3.26,31.78,54.14,1300.91,211.21,Alluvial,Dry,0,Maize,6.207
89.57,62.85,215.99,7.98,3.89,32.43,64.94,1305.83,192.91,Alluvial,Dry,1,Maize,9.411
102.04,13.73,207.99,4.96,1.58,34.36,58.27,864.23,212.71,Alluvial,Dry,1,Paddy (Nadu),6.592
64.91,38.89,241.72,4.44,2.56,30.37,65.11,904.95,143.13,Latosols,Dry,0,Kurakkan,1.835
78.86,20.01,182.85,6.27,3.64,30.68,64.91,853.65,260.27,Latosols,Dry,0,Kurakkan,1.949
103.73,15.62,185.27,6.83,1.85,32.54,67.53,1475.73,192.27,Alluvial,Dry,0,Chilli,3.309
16.05,40.2,189.51,7.51,2.15,29.72,67.71,1038.38,163.5,Alluvial,Dry,0,Maize,6.845
117.71,67.36,37.61,7.52,3.78,33.52,71.57,1202.58,165.03,Red Básico,Dry,1,Maize,7.204
55.58,70.34,93.96,5.51,3.53,32.81,60.56,934.65,187.42,Alluvial,Dry,0,Kurakkan,1.389
138.6,31.98,234.56,5.96,2.26,33.28,59.13,1103.9,214.76,Non-Calcic Brown,Dry,1,Paddy (Samba),7.918
112.28,55.4,121.01,4.75,1.83,34.69,70.63,1367.47,54.44,Red Básico,Dry,1,Maize,7.002
139.65,68.67,102.88,8.47,2.06,33.47,52.39,1066.67,170.41,Latosols,Dry,0,Chilli,3.078
100.59,77.86,156.51,5.59,2.84,34.45,56.99,827.8,17.13,Non-Calcic Brown,Dry,0,Kurakkan,2.381
87.79,44.41,212.82,6.81,3.89,31.16,57.32,1488.33,27.64,Alluvial,Dry,1,Paddy (Mawel),6.624
49.26,43.34,229.24,4.03,3.17,32.87,71.25,1109.34,58.0,Latosols,Dry,0,Chilli,2.918
48.03,27.18,129.48,4.43,1.57,30.28,60.04,1370.6,167.65,Alluvial,Dry,1,Maize,6.425
144.89,64.63,104.92,6.07,3.72,29.07,60.52,1403.9,219.73,Red Básico,Dry,1,Paddy (Samba),5.711
64.03,51.86,12.07,5.85,1.66,33.21,73.12,813.93,249.04,Red Básico,Dry,1,Paddy (Samba),4.999
39.18,35.94,144.18,6.55,3.32,32.29,52.78,1443.92,177.2,Latosols,Dry,0,Green Gram,2.149
93.6,79.81,155.04,6.84,2.91,31.5,53.92,1371.38,293.18,Red Básico,Dry,0,Green Gram,2.47
119.32,44.07,95.78,8.34,1.09,31.91,56.88,1323.42,203.87,Red Básico,Dry,1,Paddy (Nadu),6.619
104.86,9.43,87.06,7.78,1.41,33.88,51.07,1060.25,238.2,Non-Calcic Brown,Dry,0,Green Gram,2.214
23.45,35.86,104.67,7.98,3.68,33.78,56.03,979.15,169.59,Latosols,Dry,1,Paddy (Nadu),7.895
30.83,75.21,90.87,5.58,3.65,28.19,51.48,916.17,208.91,Alluvial,Dry,0,Kurakkan,2.067
147.08,56.75,159.25,6.26,2.53,34.19,54.89,1352.18,279.97,Red Básico,Dry,0,Green Gram,2.224
107.99,73.37,27.91,6.4,1.71,29.66,61.1,1471.05,155.9,Alluvial,Dry,0,Chilli,4.11
43.74,67.41,216.19,5.55,1.14,32.08,53.93,1438.52,96.39,Non-Calcic Brown,Dry,0,Maize,7.342
125.61,58.69,163.2,8.11,3.05,29.39,60.14,859.08,73.64,Alluvial,Dry,1,Maize,7.2
66.52,26.65,203.28,4.12,2.86,30.7,54.76,1279.11,296.4,Alluvial,Dry,1,Paddy (Nadu),7.348
56.33,7.29,207.85,6.11,1.03,29.4,55.56,1093.92,1.49,Non-Calcic Brown,Dry,0,Maize,8.668
125.85,42.79,99.2,4.56,2.3,34.79,62.61,1043.88,154.36,Red Básico,Dry,1,Maize,8.869
93.1,72.42,53.53,4.26,2.49,29.3,74.77,1068.74,80.96,Latosols,Dry,0,Cashew,1.202
33.7,27.04,9.82,6.02,1.96,29.86,59.65,818.36,152.86,Non-Calcic Brown,Dry,0,Kurakkan,1.819
66.61,66.99,65.53,4.75,2.46,32.72,74.16,1341.66,266.59,Alluvial,Dry,0,Green Gram,1.413
25.46,37.59,97.9,8.45,1.17,34.51,62.97,876.1,110.38,Red Básico,Dry,0,Kurakkan,2.323
115.17,9.46,88.29,5.15,3.13,29.26,60.22,937.19,50.76,Red Básico,Dry,1,Paddy (Samba),8.077
40.25,36.25,97.74,8.17,3.94,28.8,69.84,1207.12,228.93,Alluvial,Dry,0,Chilli,2.931
108.78,34.61,14.6,8.07,2.8,28.42,66.71,938.01,257.95,Latosols,Dry,1,Paddy (Nadu),5.151
136.77,34.46,81.88,8.27,3.48,33.07,65.41,974.77,213.89,Latosols,Dry,0,Kurakkan,1.707
112.75,64.91,228.67,6.61,3.58,33.78,70.36,1119.92,93.4,Alluvial,Dry,0,Maize,7.318
114.13,15.1,223.61,5.72,1.65,31.32,73.68,1082.64,95.98,Alluvial,Dry,0,Green Gram,2.53
114.33,40.8,44.72,6.7,3.04,30.51,72.61,1136.36,240.67,Latosols,Dry,1,Paddy (Samba),6.841
72.3,45.0,70.19,8.03,3.98,28.16,60.25,1298.49,214.14,Alluvial,Dry,1,Maize,6.378
41.09,48.19,96.28,4.46,1.82,28.79,61.15,1432.88,206.62,Non-Calcic Brown,Dry,0,Green Gram,1.45
89.1,34.79,70.73,8.19,3.84,33.09,67.94,1064.2,43.15,Non-Calcic Brown,Dry,0,Chilli,3.069
13.87,77.22,80.45,5.91,2.76,32.58,52.65,827.52,292.96,Alluvial,Dry,0,Kurakkan,1.293
34.35,7.15,45.3,8.01,3.61,28.96,70.07,1149.6,83.63,Non-Calcic Brown,Dry,0,Green Gram,2.336
61.4,75.96,125.39,6.42,1.77,28.62,57.39,1163.47,161.97,Non-Calcic Brown,Dry,1,Maize,6.362
39.92,43.95,39.49,5.82,2.53,32.5,70.07,1416.17,294.63,Red Básico,Dry,1,Paddy (Nadu),7.593
33.49,79.19,115.92,4.39,1.46,29.52,52.44,1448.74,247.63,Alluvial,Dry,1,Paddy (Samba),6.172
50.78,57.23,211.91,5.15,2.42,30.21,73.0,1138.93,150.04,Latosols,Dry,0,Maize,5.917
62.11,15.26,115.15,4.88,2.69,32.54,55.43,1112.59,106.02,Non-Calcic Brown,Dry,0,Maize,8.637
123.27,35.23,187.73,4.27,3.18,29.78,53.63,1068.0,101.3,Red Básico,Dry,0,Maize,8.681
112.43,69.74,230.92,7.44,3.21,30.65,60.7,1324.84,203.03,Alluvial,Dry,0,Chilli,3.334
45.44,57.61,231.2,7.36,3.01,30.64,64.66,911.22,58.94,Latosols,Dry,1,Paddy (Nadu),7.551
80.4,19.0,172.74,5.77,2.19,31.56,67.38,1193.83,149.34,Alluvial,Dry,0,Chilli,4.805
48.06,39.6,7.35,4.8,2.32,28.82,68.35,1070.47,186.8,Non-Calcic Brown,Dry,1,Maize,8.8
136.48,15.72,166.26,4.97,2.57,32.53,66.11,1126.37,92.22,Red Básico,Dry,0,Maize,9.829
20.77,77.26,115.89,7.38,3.84,31.72,70.17,1136.39,127.05,Latosols,Dry,1,Maize,5.879
20.78,48.95,74.59,6.76,1.57,33.8,65.62,856.54,260.45,Alluvial,Dry,0,Kurakkan,1.621
133.59,12.58,213.17,7.55,2.87,28.1,54.82,1462.4,248.42,Non-Calcic Brown,Dry,0,Green Gram,1.914
15.08,76.74,47.69,6.33,2.55,28.16,67.3,1046.77,99.13,Latosols,Dry,0,Cashew,1.304
85.73,10.46,152.94,8.47,2.13,32.73,62.04,1056.61,170.34,Latosols,Dry,0,Maize,8.347
46.67,5.8,218.48,6.32,2.33,33.65,62.11,1131.65,215.11,Red Básico,Dry,0,Maize,5.231
115.51,68.57,156.81,6.16,3.4,32.31,68.11,1317.13,237.94,Red Básico,Dry,1,Maize,8.632
147.01,8.4,119.6,5.8,1.43,30.23,58.11,1462.19,104.25,Red Básico,Dry,0,Green Gram,1.987
127.73,60.98,73.58,6.81,3.48,34.82,61.51,855.92,118.88,Red Básico,Dry,0,Kurakkan,2.833
88.8,62.52,36.08,7.89,1.65,32.64,73.1,1195.19,30.48,Latosols,Dry,0,Maize,6.55
147.6,53.07,211.87,5.75,1.76,30.56,52.14,998.43,80.46,Red Básico,Dry,0,Kurakkan,2.79
110.43,70.75,211.01,7.49,2.2,33.29,72.17,917.65,176.7,Red Básico,Dry,1,Maize,7.702
107.16,5.23,139.45,5.69,1.61,31.83,50.63,952.79,181.12,Alluvial,Dry,0,Kurakkan,3.269
129.42,63.86,19.28,4.62,3.67,30.75,58.98,822.77,254.51,Red Básico,Dry,0,Kurakkan,1.577
95.95,5.62,181.23,6.43,2.26,29.68,60.33,1472.21,218.19,Alluvial,Dry,0,Chilli,4.508
84.71,20.62,39.6,7.37,2.73,34.1,59.08,1332.75,246.52,Red Básico,Dry,1,Paddy (Nadu),6.345
51.07,56.25,219.59,7.55,1.53,32.18,71.44,839.34,242.13,Alluvial,Dry,0,Kurakkan,2.064
112.73,40.19,163.02,4.79,3.0,31.07,59.83,938.62,146.35,Red Básico,Dry,0,Kurakkan,2.448
29.92,26.14,225.29,4.55,2.0,33.18,63.0,1270.76,25.45,Red Básico,Dry,1,Paddy (Samba),6.32
12.67,42.25,76.32,8.16,2.58,29.88,64.73,1285.26,91.71,Alluvial,Dry,0,Chilli,2.577
117.47,56.93,214.44,6.93,3.99,30.14,53.38,1273.04,89.99,Red Básico,Dry,0,Maize,9.008
36.24,42.73,186.29,5.08,1.51,34.7,53.97,1201.75,155.26,Non-Calcic Brown,Dry,0,Maize,7.88
136.95,10.61,17.19,4.4,2.0,30.42,59.6,1109.92,281.97,Non-Calcic Brown,Dry,0,Green Gram,2.077
82.28,75.79,122.15,5.84,3.5,32.36,73.59,1206.03,69.71,Alluvial,Dry,0,Green Gram,1.558
107.33,30.66,83.45,7.49,2.96,33.01,73.32,1176.75,71.59,Non-Calcic Brown,Dry,0,Green Gram,2.342
60.14,17.18,132.03,7.2,3.09,29.17,67.0,1419.15,108.77,Red Básico,Dry,1,Paddy (Samba),4.784
47.0,9.47,5.49,8.05,2.97,30.41,70.47,1146.21,251.57,Non-Calcic Brown,Dry,0,Maize,8.124
24.82,41.34,213.3,7.23,1.99,33.92,64.49,1310.17,95.93,Alluvial,Dry,0,Chilli,4.454
135.28,49.82,129.37,7.48,3.57,30.89,58.99,1426.75,86.22,Red Básico,Dry,0,Maize,8.141
141.73,43.35,36.6,5.11,1.75,33.79,66.96,870.32,79.75,Latosols,Dry,1,Paddy (Samba),8.026
61.1,78.44,93.39,4.31,2.04,32.64,64.72,1469.66,19.51,Red Básico,Dry,0,Chilli,3.74
111.41,29.03,102.4,6.97,2.02,33.24,62.76,1164.48,189.39,Non-Calcic Brown,Dry,1,Paddy (Nadu),8.009
120.57,12.96,55.83,6.22,1.25,29.82,71.05,1207.87,88.85,Red Básico,Dry,1,Paddy (Nadu),8.044
54.49,67.17,5.74,6.83,2.24,34.3,54.33,1072.22,245.36,Latosols,Dry,1,Paddy (Nadu),5.296
54.97,51.55,211.06,7.23,1.15,32.48,55.64,1306.61,149.11,Latosols,Dry,0,Green Gram,2.034
