N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
108.14,8.31,43.62,10.0,1.29,23.75,78.75,4494.26,1041.69,Red-Yellow Podzolic,Wet,0,Tea,1.654
140.7,20.68,248.67,7.44,1.1,19.61,85.06,3947.47,1293.09,Alluvial,Wet,0,Leeks,26.02
114.26,25.29,159.01,8.11,0.17,15.66,71.08,4151.85,1761.68,Alluvial,Wet,1,Strawberries,18.148
106.97,22.36,193.54,4.44,0.57,23.06,90.57,4945.25,958.85,Latosols,Wet,0,Rubber,1.603
75.46,68.73,85.16,5.4,1.33,28.0,71.75,4753.01,590.95,Red-Yellow Podzolic,Wet,0,Tea,2.348
111.39,33.92,22.98,7.62,0.17,15.38,75.84,2874.79,1464.42,Alluvial,Wet,0,Strawberries,9.407
42.8,19.53,59.62,7.13,0.75,22.62,80.39,3590.96,1953.95,Red-Yellow Podzolic,Wet,1,Carrots,21.007
146.68,22.99,216.27,6.72,1.18,20.79,77.06,4445.71,400.64,Alluvial,Wet,0,Paddy (Nadu),7.326
26.54,70.8,209.96,5.19,0.02,18.33,91.46,4593.76,818.46,Alluvial,Wet,0,Tea,2.322
56.66,38.01,155.79,4.13,1.24,16.7,92.93,2508.61,670.69,Alluvial,Wet,0,Rubber,1.988
64.34,47.29,55.16,8.1,1.22,25.72,90.03,3394.72,767.34,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),5.286
46.96,70.56,33.01,6.63,0.35,22.42,78.76,3207.32,595.53,Alluvial,Wet,1,Paddy (Nadu),6.707
48.1,5.51,87.94,5.93,1.01,28.1,70.06,3779.49,825.13,Alluvial,Wet,1,Tea,2.685
53.76,48.33,183.92,5.67,1.27,20.06,75.77,4056.73,2024.73,Latosols,Wet,0,Leeks,16.365
86.71,74.5,136.33,6.22,0.89,21.5,80.83,3559.61,978.57,Alluvial,Wet,0,Paddy (Samba),5.663
36.82,25.08,74.17,6.95,0.08,22.99,79.54,3699.79,678.31,Low Humic Gley,Wet,0,Paddy (Mawel),6.314
86.12,33.96,113.42,6.26,0.22,15.52,92.97,3133.0,1901.53,Red-Yellow Podzolic,Wet,1,Leeks,22.299
71.35,65.5,148.56,6.65,0.08,24.65,91.1,2550.94,2042.23,Latosols,Wet,1,Leeks,18.526
21.83,10.14,150.9,7.2,1.46,16.41,89.5,2775.72,1939.08,Latosols,Wet,0,Leeks,23.599
13.17,49.25,195.21,2.0,1.45,23.8,92.23,4268.83,635.7,Low Humic Gley,Wet,0,Coconut,7.369
79.64,58.88,206.91,4.86,1.01,22.42,87.1,3801.91,97.8,Alluvial,Wet,1,Cinnamon,1.289
35.01,35.33,126.24,8.34,0.13,25.39,89.27,2981.38,366.99,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),6.621
136.72,52.37,102.55,4.37,0.75,18.53,73.98,3478.52,1755.19,Alluvial,Wet,0,Tea,2.546
90.21,40.31,168.49,8.3,0.36,17.12,73.12,3417.82,890.63,Low Humic Gley,Wet,1,Rubber,2.182
138.78,26.54,42.94,5.45,0.85,26.83,87.31,4956.47,832.09,Latosols,Wet,1,Rubber,2.275
140.39,66.62,161.38,4.44,0.35,27.12,81.18,3380.29,837.62,Alluvial,Wet,0,Rubber,2.29
52.25,40.09,56.36,8.15,0.72,15.02,77.28,3432.46,1907.39,Latosols,Wet,0,Potatoes,29.357
43.73,64.13,170.55,4.85,1.33,21.01,74.38,4898.34,197.07,Low Humic Gley,Wet,0,Cinnamon,1.427
61.57,77.18,8.63,7.99,0.1,18.5,85.71,3286.41,1675.58,Alluvial,Wet,1,Potatoes,25.005
10.79,15.05,76.83,7.51,1.42,26.4,75.55,2764.68,1108.09,Alluvial,Wet,0,Cinnamon,1.009
126.14,16.84,11.23,8.42,1.25,23.81,85.85,3960.49,1578.02,Alluvial,Wet,0,Strawberries,15.301
22.18,54.49,68.48,6.89,0.11,17.56,77.22,3036.23,2145.73,Red-Yellow Podzolic,Wet,1,Carrots,25.077
111.87,51.8,63.56,6.63,0.5,26.28,89.23,2852.7,2008.67,Alluvial,Wet,1,Paddy (Nadu),6.436
17.07,7.79,224.0,8.02,1.46,23.77,73.11,4212.93,2076.37,Alluvial,Wet,0,Carrots,26.303
19.75,48.48,40.53,3.95,0.86,5.0,94.85,2681.29,1914.05,Latosols,Wet,1,Potatoes,23.83
126.55,68.49,87.95,7.53,1.2,16.93,89.96,2593.2,1574.86,Alluvial,Wet,1,Strawberries,12.24
21.16,15.58,145.83,6.64,1.17,26.81,90.15,3505.31,253.03,Alluvial,Wet,0,Paddy (Mawel),5.138
111.58,8.7,177.43,5.74,1.48,25.86,73.82,2975.69,764.89,Red-Yellow Podzolic,Wet,1,Cinnamon,1.713
82.84,28.96,188.59,7.16,0.88,18.6,77.76,4891.92,725.78,Latosols,Wet,0,Coconut,10.277
137.78,41.51,202.11,7.12,1.18,16.68,93.7,2811.81,1802.68,Latosols,Wet,1,Leeks,18.9
109.23,76.71,158.12,4.69,0.05,28.51,83.27,4244.9,2131.52,Low Humic Gley,Wet,0,Tea,2.566
99.58,67.21,249.53,7.74,0.45,18.07,78.31,4480.88,760.07,Latosols,Wet,0,Coconut,10.47
42.38,32.56,129.26,4.89,1.44,21.66,87.53,2672.59,1140.39,Red-Yellow Podzolic,Wet,0,Cinnamon,1.725
79.67,68.76,65.53,4.62,1.33,23.9,88.67,4156.5,1584.54,Low Humic Gley,Wet,0,Carrots,16.904
134.59,6.42,106.51,5.05,0.64,25.91,93.8,4314.66,1623.92,Latosols,Wet,1,Tea,2.01
135.52,73.42,20.05,6.25,0.02,27.81,91.54,2719.4,1744.63,Latosols,Wet,1,Potatoes,29.5
35.87,68.13,136.17,7.13,1.39,17.25,71.47,4416.54,1848.89,Latosols,Wet,0,Potatoes,32.603
25.25,50.08,17.45,7.84,0.55,22.24,78.66,4740.14,1893.85,Alluvial,Wet,1,Strawberries,16.215
141.16,5.66,181.63,5.96,1.08,15.66,75.17,4455.12,629.47,Latosols,Wet,1,Tea,2.876
97.85,18.5,53.82,8.15,0.53,16.45,71.21,3151.57,1230.92,Low Humic Gley,Wet,0,Carrots,22.256
61.19,50.02,58.04,6.78,0.97,28.69,89.37,4993.76,889.48,Alluvial,Wet,0,Paddy (Samba),4.712
131.87,26.81,202.73,4.33,0.79,28.95,88.24,4863.42,1227.91,Red-Yellow Podzolic,Wet,1,Tea,2.051
102.58,68.54,197.39,5.26,0.02,22.96,84.88,2742.59,2197.04,Latosols,Wet,1,Tea,2.369
113.96,72.21,39.15,7.21,0.46,28.08,72.78,3718.67,637.07,Latosols,Wet,0,Cinnamon,1.62
107.04,40.13,28.94,6.0,0.9,19.84,79.12,3567.07,898.94,Low Humic Gley,Wet,1,Cinnamon,1.842
74.5,10.65,181.17,5.17,1.21,16.76,83.72,4605.61,1858.13,Low Humic Gley,Wet,0,Leeks,16.208
128.64,13.11,205.03,7.43,1.12,21.67,78.36,4801.46,498.36,Latosols,Wet,1,Coconut,7.106
32.02,72.36,118.95,5.52,0.91,27.82,75.25,3964.84,625.0,Latosols,Wet,0,Tea,3.123
22.01,69.6,157.31,8.29,0.57,27.04,70.09,2996.35,1915.82,Latosols,Wet,0,Potatoes,26.781
140.2,29.65,198.11,7.99,0.25,18.14,89.48,2634.44,1410.39,Alluvial,Wet,0,Leeks,20.093
83.58,13.81,107.14,5.5,0.55,20.14,90.45,3625.87,30.39,Latosols,Wet,0,Cinnamon,1.04
23.73,45.36,205.19,4.92,1.47,20.39,89.07,2767.78,1868.16,Low Humic Gley,Wet,1,Strawberries,18.747
108.18,53.47,48.7,8.35,0.49,26.79,73.18,3745.42,253.69,Low Humic Gley,Wet,0,Cinnamon,1.252
34.52,77.63,57.22,4.7,0.66,25.39,74.94,4533.55,78.39,Latosols,Wet,1,Cinnamon,1.105
97.41,16.39,16.46,6.33,1.46,26.99,76.05,2983.56,138.1,Alluvial,Wet,0,Paddy (Mawel),5.82
92.16,19.59,180.13,6.74,0.35,26.69,91.98,3699.22,764.84,Latosols,Wet,1,Paddy (Mawel),6.495
53.96,13.89,116.45,6.39,0.2,21.98,71.53,4493.32,1955.58,Low Humic Gley,Wet,1,Carrots,26.786
51.41,6.19,197.81,5.26,0.22,16.33,84.69,3471.16,1271.96,Latosols,Wet,0,Carrots,20.634
145.7,63.31,107.44,5.39,1.5,15.39,74.24,3886.87,2.18,Alluvial,Wet,1,Cinnamon,1.372
118.62,28.54,176.8,8.18,0.75,21.09,80.01,3628.11,2019.0,Latosols,Wet,0,Potatoes,25.97
107.5,70.0,64.1,4.7,0.3,23.93,87.14,4886.24,2038.63,Low Humic Gley,Wet,0,Tea,1.82
141.82,51.57,212.53,4.96,0.23,22.9,89.74,2541.94,649.93,Red-Yellow Podzolic,Wet,0,Rubber,1.425
73.07,17.67,84.96,5.22,0.94,17.43,82.9,2774.16,1229.13,Low Humic Gley,Wet,1,Leeks,18.092
116.44,23.03,172.57,5.19,0.44,16.53,87.7,4707.96,530.5,Latosols,Wet,0,Cinnamon,1.468
57.22,63.89,105.52,7.02,0.61,23.29,81.64,3871.93,1595.3,Red-Yellow Podzolic,Wet,1,Leeks,16.354
102.85,42.3,168.12,4.11,0.74,16.16,83.4,2788.64,1125.37,Red-Yellow Podzolic,Wet,1,Tea,2.897
51.25,11.76,55.58,7.42,1.16,18.01,71.55,3210.53,668.73,Red-Yellow Podzolic,Wet,0,Cinnamon,1.221
109.18,62.87,186.06,4.18,0.86,25.69,86.56,4284.27,13.83,Latosols,Wet,0,Tea,3.26
66.09,74.74,187.25,4.93,0.77,23.73,71.78,2800.66,1822.48,Red-Yellow Podzolic,Wet,0,Strawberries,19.681
121.4,40.94,136.41,6.37,0.32,18.04,91.43,4662.08,2093.43,Latosols,Wet,0,Strawberries,10.185
140.03,30.26,68.06,7.21,1.06,23.79,90.99,4736.2,555.88,Alluvial,Wet,0,Rubber,1.63
76.79,75.09,75.88,7.21,0.96,18.25,78.59,3825.2,251.92,Low Humic Gley,Wet,1,Coconut,6.277
140.64,77.1,217.69,6.49,0.45,16.11,74.67,3972.17,1096.83,Red-Yellow Podzolic,Wet,0,Rubber,2.202
93.43,76.56,152.56,8.04,1.12,17.53,72.95,4362.59,527.65,Red-Yellow Podzolic,Wet,0,Cinnamon,1.293
96.92,35.76,40.63,7.04,0.44,22.67,83.93,2740.04,146.91,Latosols,Wet,1,Rubber,1.821
23.36,71.89,7.79,3.81,0.43,21.32,86.04,4925.85,340.15,Red-Yellow Podzolic,Wet,0,Cinnamon,1.436
78.26,22.87,193.57,5.04,1.48,28.89,72.78,4116.93,1854.45,Alluvial,Wet,1,Strawberries,12.071
134.93,33.88,174.52,4.43,0.98,28.27,94.42,2509.45,1603.48,Alluvial,Wet,0,Tea,2.2
107.05,47.11,94.91,4.01,1.46,22.51,90.25,4071.87,1676.23,Alluvial,Wet,0,Tea,2.093
104.12,32.21,239.79,8.0,1.3,23.96,83.56,3817.29,1748.75,Alluvial,Wet,0,Carrots,23.897
57.6,9.87,128.83,6.63,1.05,23.86,82.82,4999.44,1213.23,Latosols,Wet,0,Potatoes,25.932
125.1,11.04,217.09,6.53,0.29,27.43,84.17,3316.89,874.65,Red-Yellow Podzolic,Wet,0,Cinnamon,2.103
122.23,34.29,187.51,8.26,0.04,15.61,71.5,3273.23,519.26,Alluvial,Wet,0,Cinnamon,1.218
70.36,10.04,117.92,4.02,1.47,23.38,85.58,3753.51,302.5,Low Humic Gley,Wet,1,Cinnamon,1.622
86.26,46.49,60.67,7.15,0.27,22.02,94.14,2903.04,448.13,Red-Yellow Podzolic,Wet,0,Rubber,1.614
115.21,77.03,110.62,5.52,0.52,25.63,89.59,3880.92,1534.49,Latosols,Wet,0,Tea,3.077
42.52,78.04,144.74,8.06,0.98,21.0,75.78,3444.66,1398.66,Alluvial,Wet,1,Potatoes,23.739
48.2,20.76,77.34,7.79,0.77,21.14,74.01,3176.99,684.73,Red-Yellow Podzolic,Wet,0,Coconut,8.562
115.16,28.41,180.73,4.74,0.15,28.78,84.77,4697.02,1966.75,Latosols,Wet,1,Tea,3.162
99.4,51.86,151.25,4.55,0.45,19.91,79.79,4789.69,1806.79,Red-Yellow Podzolic,Wet,0,Tea,2.917
112.21,58.93,27.18,8.17,1.45,16.35,72.86,4331.13,601.86,Alluvial,Wet,1,Cinnamon,1.349
31.82,22.27,125.8,7.56,0.34,16.49,76.07,3963.13,365.77,Red-Yellow Podzolic,Wet,0,Rubber,1.731
83.08,59.43,69.05,8.19,0.82,28.47,77.99,4410.61,2093.53,Low Humic Gley,Wet,0,Potatoes,28.196
16.75,77.5,35.94,4.01,0.0,22.65,73.81,3575.5,904.26,Alluvial,Wet,1,Cinnamon,1.449
59.64,79.14,239.42,6.81,1.47,26.25,84.59,4665.32,805.2,Latosols,Wet,0,Coconut,9.928
13.53,39.37,21.52,8.35,1.3,18.71,70.44,3461.08,842.14,Red-Yellow Podzolic,Wet,0,Rubber,1.779
117.96,36.11,57.18,7.46,1.07,25.0,74.56,4676.49,1510.11,Red-Yellow Podzolic,Wet,0,Potatoes,29.507
117.28,47.93,223.72,5.1,0.99,19.8,75.57,3356.29,1504.51,Latosols,Wet,1,Tea,2.024
20.6,48.77,76.05,4.25,0.95,25.79,75.75,2766.53,18.62,Alluvial,Wet,0,Rubber,1.531
105.48,32.96,220.01,4.1,1.07,25.16,73.19,2704.55,1963.68,Latosols,Wet,1,Tea,2.461
27.57,9.89,142.94,6.16,1.33,17.4,91.47,2525.53,1232.33,Alluvial,Wet,0,Paddy (Samba),6.232
137.48,12.76,73.53,6.33,0.67,20.11,93.27,4238.47,1138.97,Low Humic Gley,Wet,1,Coconut,6.458
20.09,16.71,18.42,5.68,0.03,5.0,83.03,3141.1,1501.16,Red-Yellow Podzolic,Wet,1,Strawberries,11.398
114.96,76.29,58.72,5.41,0.03,17.84,79.22,4520.42,2168.45,Low Humic Gley,Wet,1,Tea,2.798
39.13,42.38,226.36,6.7,0.68,15.71,76.86,4536.46,2175.26,Latosols,Wet,0,Carrots,33.188
100.58,61.68,83.78,6.1,0.16,23.11,79.29,2624.61,1069.36,Low Humic Gley,Wet,1,Rubber,1.484
69.52,75.77,127.68,6.79,0.18,24.67,78.16,3323.37,592.6,Latosols,Wet,0,Cinnamon,1.772
118.9,77.2,84.29,7.03,0.34,25.59,71.6,4337.02,877.15,Red-Yellow Podzolic,Wet,1,Coconut,9.359
33.86,15.53,157.66,5.26,0.85,17.19,73.77,3383.67,1749.68,Red-Yellow Podzolic,Wet,0,Leeks,23.722
10.84,21.17,176.52,7.42,0.42,26.93,86.55,3013.14,2129.5,Red-Yellow Podzolic,Wet,0,Strawberries,19.123
74.52,72.48,58.83,7.28,0.84,24.48,87.0,4378.66,1665.07,Latosols,Wet,1,Potatoes,24.184
72.49,63.54,179.72,6.65,0.73,28.22,83.44,2709.14,1413.66,Latosols,Wet,0,Potatoes,34.48
104.44,67.09,138.17,4.12,1.33,25.31,78.61,2909.56,1466.25,Low Humic Gley,Wet,0,Tea,2.238
59.85,47.18,249.07,5.0,0.61,27.11,76.6,3490.83,1235.68,Alluvial,Wet,0,Potatoes,29.633
142.18,72.15,5.8,8.19,1.35,25.48,93.11,3102.43,1906.3,Latosols,Wet,0,Strawberries,19.42
130.06,28.89,109.15,7.58,0.79,21.5,84.13,4106.85,682.87,Red-Yellow Podzolic,Wet,1,Rubber,1.451
114.27,8.58,16.24,7.61,0.46,17.29,77.1,2649.06,361.59,Red-Yellow Podzolic,Wet,0,Cinnamon,1.117
61.12,42.56,249.73,6.24,1.01,20.23,82.46,4639.07,2122.52,Red-Yellow Podzolic,Wet,0,Leeks,25.094
138.81,64.62,110.1,4.12,0.67,23.57,80.44,2873.77,738.29,Alluvial,Wet,0,Rubber,1.948
42.58,54.15,119.86,5.95,0.27,28.9,73.47,3926.94,598.84,Low Humic Gley,Wet,0,Rubber,1.722
138.5,5.75,101.31,7.79,0.89,24.44,74.76,3425.64,1796.37,Low Humic Gley,Wet,1,Potatoes,27.5
62.22,58.55,170.1,6.52,0.86,27.33,90.72,2587.28,903.32,Red-Yellow Podzolic,Wet,1,Rubber,1.805
96.77,22.91,178.14,5.34,0.76,21.97,86.56,3415.38,751.06,Low Humic Gley,Wet,1,Tea,2.564
37.24,51.93,138.29,3.84,0.31,22.58,88.82,3050.72,667.61,Red-Yellow Podzolic,Wet,1,Cinnamon,1.326
78.22,11.18,183.96,5.67,1.11,19.87,85.23,3826.34,1340.6,Low Humic Gley,Wet,1,Leeks,24.245
11.17,46.13,69.74,6.0,0.13,17.19,85.67,2975.06,2180.7,Latosols,Wet,1,Potatoes,26.53
145.27,24.19,234.36,5.22,0.07,22.67,75.52,4979.15,826.66,Alluvial,Wet,0,Rubber,2.075
77.17,11.08,192.55,5.64,1.42,28.33,110.0,4247.66,1666.51,Low Humic Gley,Wet,0,Leeks,15.335
35.48,24.24,58.79,4.13,0.86,16.95,92.81,4907.89,1952.56,Red-Yellow Podzolic,Wet,1,Carrots,15.572
48.71,14.66,65.72,6.52,1.36,16.75,75.28,3621.42,631.23,Latosols,Wet,0,Paddy (Mawel),5.564
40.4,59.94,149.64,7.05,0.77,18.12,82.53,2797.9,1421.62,Alluvial,Wet,1,Potatoes,24.218
75.16,72.07,194.51,4.87,0.4,28.63,75.5,3498.43,366.96,Low Humic Gley,Wet,0,Rubber,2.119
107.11,35.49,196.58,7.13,0.28,23.15,70.41,4487.97,922.01,Alluvial,Wet,1,Coconut,10.328
125.12,18.54,175.37,7.5,0.92,28.1,88.19,4573.56,330.26,Low Humic Gley,Wet,1,Cinnamon,1.178
51.57,12.25,224.19,6.98,1.08,26.84,89.25,4096.09,378.04,Latosols,Wet,1,Rubber,1.9
88.61,35.03,193.24,7.88,0.34,16.57,93.26,4681.05,1043.95,Red-Yellow Podzolic,Wet,0,Coconut,10.263
105.42,57.79,142.82,6.62,0.44,25.28,78.46,3973.02,362.56,Red-Yellow Podzolic,Wet,1,Rubber,1.645
102.92,13.87,152.45,8.43,0.41,19.21,87.82,4800.35,637.84,Latosols,Wet,1,Paddy (Mawel),6.234
39.14,24.42,49.21,4.72,1.35,17.23,89.84,2522.54,1029.45,Latosols,Wet,0,Cinnamon,1.44
55.68,45.44,149.95,6.46,0.81,16.51,91.05,4963.94,930.93,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),5.552
72.76,76.6,41.22,7.8,1.19,23.63,81.31,4537.5,834.35,Red-Yellow Podzolic,Wet,0,Cinnamon,1.639
112.71,77.83,174.15,4.28,0.74,24.34,78.31,2619.3,616.45,Latosols,Wet,0,Tea,2.578
80.1,58.54,18.04,7.37,0.12,16.05,74.9,2748.03,616.83,Alluvial,Wet,1,Coconut,7.806
98.24,54.78,235.78,8.27,0.21,26.07,72.71,2915.5,337.57,Low Humic Gley,Wet,0,Paddy (Mawel),5.283
27.72,54.4,60.4,3.89,0.38,18.38,85.18,4312.15,1642.09,Low Humic Gley,Wet,1,Carrots,23.372
101.95,29.85,168.54,8.21,0.85,23.67,90.67,3185.89,361.57,Low Humic Gley,Wet,0,Rubber,1.42
54.13,54.62,43.57,5.25,0.18,18.84,80.67,4619.27,1312.27,Red-Yellow Podzolic,Wet,1,Carrots,23.783
70.01,70.56,239.6,4.61,1.49,17.62,89.13,3670.3,1859.87,Alluvial,Wet,0,Leeks,19.711
70.73,62.89,196.29,4.88,0.24,22.18,89.25,4814.35,2166.61,Alluvial,Wet,0,Strawberries,20.397
39.38,31.77,196.73,6.83,1.0,16.65,78.83,2727.57,1504.71,Alluvial,Wet,0,Paddy (Samba),7.111
37.72,49.07,207.45,4.03,0.58,25.8,85.41,3049.31,1769.44,Alluvial,Wet,0,Carrots,21.401
84.77,24.55,118.43,8.08,0.9,15.5,74.09,4722.29,1949.24,Red-Yellow Podzolic,Wet,0,Leeks,20.54
91.95,30.34,101.27,7.86,0.5,24.5,81.18,4140.43,1504.62,Alluvial,Wet,1,Strawberries,15.721
130.37,17.51,66.18,4.43,0.71,19.71,74.37,4947.91,1656.81,Latosols,Wet,1,Tea,2.36
117.24,66.16,12.62,3.85,1.1,15.0,84.06,4242.48,461.73,Latosols,Wet,0,Tea,2.202
125.27,78.51,184.28,7.27,0.08,27.33,78.8,2997.87,1677.09,Alluvial,Wet,1,Strawberries,10.837
20.84,48.61,228.39,6.63,0.02,16.41,86.16,4614.27,63.39,Alluvial,Wet,1,Paddy (Mawel),6.456
19.3,25.61,42.49,8.24,1.14,15.37,77.64,4777.49,1118.09,Red-Yellow Podzolic,Wet,1,Rubber,1.849
39.88,45.22,169.38,7.21,0.43,18.04,72.14,3892.96,340.92,Low Humic Gley,Wet,1,Coconut,6.124
74.77,35.49,118.53,7.15,0.63,27.36,76.29,4619.64,1765.63,Red-Yellow Podzolic,Wet,0,Leeks,25.192
73.75,45.38,160.5,8.3,0.68,18.45,77.16,3084.82,1303.56,Red-Yellow Podzolic,Wet,1,Carrots,18.266
65.28,54.87,79.84,5.06,0.22,19.85,76.64,2697.12,1502.18,Alluvial,Wet,1,Potatoes,27.139
90.99,34.14,194.67,4.41,0.3,15.27,88.77,3310.16,2007.96,Low Humic Gley,Wet,0,Tea,2.141
130.05,69.86,11.29,6.95,0.77,23.74,71.09,2845.04,29.61,Low Humic Gley,Wet,0,Paddy (Mawel),5.65
62.43,35.18,113.11,6.12,1.01,18.44,92.48,2500.31,179.77,Low Humic Gley,Wet,0,Paddy (Mawel),4.199
24.69,38.85,35.69,4.95,0.25,17.53,84.69,2601.09,761.6,Low Humic Gley,Wet,1,Tea,2.741
48.41,66.64,246.8,5.98,0.37,26.54,88.11,4965.81,612.34,Alluvial,Wet,0,Rubber,2.619
48.92,24.13,92.57,5.79,0.1,27.9,88.04,4043.03,739.78,Alluvial,Wet,0,Cinnamon,1.337
63.55,53.83,185.64,5.34,1.23,20.37,71.11,2865.26,350.68,Red-Yellow Podzolic,Wet,1,Cinnamon,1.28
104.62,68.87,162.51,5.77,1.43,20.43,79.45,4607.59,1829.61,Alluvial,Wet,0,Tea,2.595
66.58,73.09,134.02,6.46,0.49,22.75,85.89,4717.69,1461.21,Low Humic Gley,Wet,0,Leeks,20.432
102.52,55.73,94.71,7.76,0.17,26.08,87.42,4426.6,1805.53,Red-Yellow Podzolic,Wet,0,Potatoes,26.87
121.08,45.95,147.28,7.56,0.94,19.07,75.44,4534.77,25.37,Latosols,Wet,0,Rubber,2.012
29.92,71.84,85.53,3.86,1.46,22.8,78.25,3453.19,402.94,Alluvial,Wet,1,Rubber,1.3
10.7,46.71,94.15,3.95,0.92,19.84,83.96,3896.82,1561.78,Red-Yellow Podzolic,Wet,0,Leeks,18.31
66.17,75.49,66.36,6.3,0.41,26.86,76.47,3452.77,1141.22,Alluvial,Wet,1,Paddy (Nadu),8.08
44.31,29.32,182.33,7.65,0.44,26.01,87.05,3112.95,1981.37,Latosols,Wet,0,Carrots,21.355
77.98,19.03,176.19,6.37,1.08,23.65,73.71,4156.68,1630.52,Alluvial,Wet,0,Paddy (Nadu),9.325
27.98,73.04,144.56,7.94,0.67,18.19,93.09,4622.26,1540.37,Alluvial,Wet,0,Potatoes,32.513
132.64,11.72,229.23,8.15,0.67,24.46,90.04,4121.99,1355.43,Low Humic Gley,Wet,0,Carrots,23.754
87.34,79.1,199.38,5.59,0.46,25.33,71.7,4944.92,13.57,Alluvial,Wet,0,Cinnamon,1.534
39.05,52.48,109.27,3.88,0.64,19.62,92.57,4297.96,1362.62,Low Humic Gley,Wet,0,Strawberries,13.799
41.68,66.6,15.51,4.26,0.82,25.52,73.99,3693.01,564.97,Latosols,Wet,0,Cinnamon,1.615
42.06,52.69,74.66,6.87,1.48,27.31,91.47,4228.52,722.43,Alluvial,Wet,0,Paddy (Mawel),5.785
57.89,40.8,249.27,5.72,0.5,17.6,71.39,4205.39,795.19,Low Humic Gley,Wet,0,Tea,2.397
105.3,74.49,88.76,6.84,1.49,26.78,74.69,3084.2,24.66,Red-Yellow Podzolic,Wet,1,Rubber,1.718
56.24,63.95,28.02,8.38,0.69,16.43,87.85,2610.06,423.09,Red-Yellow Podzolic,Wet,0,Coconut,6.791
67.18,62.97,64.03,8.35,0.61,15.23,93.59,3317.28,1438.87,Latosols,Wet,1,Carrots,27.849
78.76,17.46,112.97,8.23,0.47,23.38,81.94,3769.61,136.14,Red-Yellow Podzolic,Wet,0,Rubber,1.935
79.11,30.5,201.38,4.73,1.26,19.16,77.28,2875.06,1276.2,Latosols,Wet,0,Potatoes,32.53
31.88,29.66,249.3,4.85,0.75,27.45,94.13,3933.31,227.21,Alluvial,Wet,0,Rubber,2.368
116.52,39.31,48.1,5.98,1.05,17.99,74.36,3373.15,149.16,Red-Yellow Podzolic,Wet,0,Tea,1.779
138.65,26.35,167.03,4.33,0.68,16.81,77.91,3326.68,1763.62,Red-Yellow Podzolic,Wet,1,Tea,2.591
142.56,68.53,150.15,5.69,0.42,24.45,92.94,2783.42,496.7,Latosols,Wet,0,Rubber,1.473
130.49,79.45,227.41,7.04,1.38,19.08,86.73,3790.15,1710.06,Red-Yellow Podzolic,Wet,0,Carrots,28.573
74.74,45.71,245.6,7.53,0.64,19.83,94.04,4637.28,530.99,Low Humic Gley,Wet,0,Cinnamon,1.33
119.85,56.25,24.18,6.42,0.55,17.5,89.43,4584.47,1662.69,Latosols,Wet,0,Leeks,14.152
97.81,34.56,44.91,4.35,0.13,22.58,74.06,3153.38,890.37,Alluvial,Wet,1,Cinnamon,1.513
120.79,29.98,49.25,5.11,1.36,17.23,84.44,4914.86,982.52,Red-Yellow Podzolic,Wet,0,Rubber,1.962
52.3,10.93,237.59,6.32,0.9,17.79,86.91,4568.48,1037.03,Latosols,Wet,1,Paddy (Mawel),6.594
135.55,49.99,175.95,5.98,0.15,17.5,83.67,3963.32,1927.06,Low Humic Gley,Wet,0,Tea,3.128
140.23,54.17,163.63,7.37,0.92,25.09,87.5,4259.92,2014.66,Red-Yellow Podzolic,Wet,0,Carrots,28.498
42.9,38.33,217.5,5.57,0.83,23.3,92.65,4007.34,1028.73,Alluvial,Wet,0,Tea,1.958
85.53,50.62,138.82,4.74,0.98,25.36,94.03,3978.25,732.08,Latosols,Wet,0,Tea,1.946
107.88,68.22,9.87,4.9,0.19,20.0,82.74,4540.16,713.68,Latosols,Wet,1,Cinnamon,1.464
39.17,34.09,162.0,7.91,1.24,22.74,72.99,3669.97,1838.29,Red-Yellow Podzolic,Wet,0,Potatoes,35.128
75.01,46.63,201.45,4.79,0.54,28.26,87.18,4402.22,915.06,Latosols,Wet,0,Tea,2.269
121.37,53.53,241.75,7.76,0.72,20.23,70.87,4769.05,86.03,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),4.568
77.3,38.36,135.17,6.61,0.59,19.18,89.7,3733.03,1088.88,Low Humic Gley,Wet,1,Cinnamon,1.177
94.86,32.24,66.03,6.49,1.49,19.84,76.45,3855.21,587.74,Latosols,Wet,0,Cinnamon,1.241
135.97,57.62,241.72,4.19,0.17,27.58,85.72,3150.55,93.14,Alluvial,Wet,1,Rubber,2.543
10.41,31.19,22.5,7.3,0.68,27.68,80.55,4984.35,367.06,Alluvial,Wet,0,Cinnamon,1.235
69.43,18.68,10.28,4.49,0.08,17.41,84.09,4227.63,324.44,Latosols,Wet,1,Rubber,1.976
70.76,46.46,196.72,6.02,0.64,19.46,81.0,3457.88,929.96,Alluvial,Wet,0,Paddy (Samba),5.872
130.18,18.24,70.16,8.22,0.81,26.88,85.78,4976.08,1745.58,Red-Yellow Podzolic,Wet,0,Carrots,26.145
54.54,44.29,125.8,4.98,0.86,19.78,94.79,4623.67,767.07,Latosols,Wet,1,Rubber,2.031
