N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
57.15,9.98,194.42,7.16,0.93,26.51,66.57,2027.1,525.79,Red-Yellow Podzolic,Intermediate,1,Rubber,1.627
17.13,71.72,120.34,7.4,1.93,22.95,67.22,1970.05,1177.38,Alluvial,Intermediate,0,Coconut,8.123
43.48,14.3,234.75,7.57,1.35,25.96,76.97,2312.69,1050.65,Immature Brown Loams,Intermediate,0,Rubber,1.641
35.39,77.74,76.93,6.78,1.89,22.79,67.31,1678.54,1163.22,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.178
123.44,61.47,65.31,5.01,1.42,22.23,74.44,1577.71,799.11,Red-Yellow Podzolic,Intermediate,1,Coconut,8.313
145.6,11.96,178.2,10.0,1.53,27.46,67.5,2359.83,1193.55,Immature Brown Loams,Intermediate,0,Tea,2.868
32.4,71.98,142.07,3.9,1.45,28.91,76.76,1747.46,452.35,Alluvial,Intermediate,1,Paddy (Nadu),6.824
77.15,53.56,114.17,5.93,0.85,23.67,68.9,1656.44,857.67,Red-Yellow Podzolic,Intermediate,1,Maize,7.597
108.37,55.87,139.23,7.08,0.79,28.23,62.32,2176.39,1029.34,Alluvial,Intermediate,0,Maize,8.403
82.01,6.87,30.88,6.56,1.85,22.95,74.47,1959.96,633.75,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.161
113.12,18.87,79.11,6.14,1.81,28.03,79.04,2300.04,794.47,Alluvial,Intermediate,0,Paddy (Nadu),6.791
69.25,57.55,15.59,5.56,0.85,23.09,70.28,1811.54,379.16,Alluvial,Intermediate,0,Rubber,1.762
78.32,39.42,53.07,5.5,1.59,24.07,64.52,1503.36,1010.82,Immature Brown Loams,Intermediate,1,Coconut,6.919
36.81,46.88,127.68,5.05,0.69,27.86,60.81,1923.56,883.03,Immature Brown Loams,Intermediate,0,Maize,8.124
106.92,49.63,149.49,6.05,0.64,28.67,63.18,2136.69,578.5,Immature Brown Loams,Intermediate,1,Paddy (Nadu),6.516
57.04,51.83,99.71,7.15,0.78,24.49,68.49,1949.35,533.92,Red-Yellow Podzolic,Intermediate,0,Coconut,7.586
60.77,42.68,172.2,6.17,0.96,22.74,74.51,1720.65,326.09,Red-Yellow Podzolic,Intermediate,0,Coconut,8.98
63.14,11.92,143.79,5.6,0.93,28.18,68.33,1648.6,955.37,Alluvial,Intermediate,0,Maize,5.26
93.19,79.46,214.19,8.28,1.91,25.6,60.38,1757.35,903.42,Alluvial,Intermediate,1,Rubber,2.281
111.93,76.01,127.38,5.39,0.54,22.86,78.54,1913.54,370.3,Alluvial,Intermediate,1,Coconut,9.1
38.65,12.67,158.11,7.12,1.88,28.47,69.71,1889.76,834.02,Alluvial,Intermediate,1,Coconut,9.58
109.25,53.95,218.71,4.23,0.74,23.57,75.59,1656.95,651.27,Alluvial,Intermediate,1,Rubber,2.255
107.1,60.18,72.12,3.93,0.87,22.38,62.02,2228.87,513.3,Red-Yellow Podzolic,Intermediate,0,Coconut,7.669
59.56,6.27,123.81,4.77,1.45,23.09,78.56,2312.06,536.51,Red-Yellow Podzolic,Intermediate,1,Maize,5.017
46.29,9.28,18.58,3.85,1.58,26.97,64.5,1758.65,319.09,Alluvial,Intermediate,0,Rubber,1.282
52.52,55.55,41.59,4.84,0.56,26.1,64.12,2475.69,427.77,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.759
81.65,17.96,171.78,7.07,1.6,28.41,64.3,1832.88,814.59,Alluvial,Intermediate,1,Paddy (Nadu),8.799
148.98,73.94,172.4,7.76,1.53,25.78,79.94,2341.57,1015.4,Red-Yellow Podzolic,Intermediate,0,Maize,5.921
23.77,18.37,181.55,4.62,1.82,23.75,70.38,2233.15,595.63,Red-Yellow Podzolic,Intermediate,1,Coconut,9.872
11.33,19.05,108.76,7.78,1.83,26.15,71.36,2382.0,414.12,Red-Yellow Podzolic,Intermediate,1,Rubber,1.604
57.58,29.83,19.14,8.03,1.25,28.53,71.77,2229.85,992.92,Alluvial,Intermediate,1,Rubber,1.111
146.24,7.17,81.95,5.35,1.54,27.65,66.01,2232.17,1171.34,Red-Yellow Podzolic,Intermediate,0,Tea,1.843
113.33,77.39,163.83,5.1,0.61,27.97,77.25,2259.21,1156.61,Alluvial,Intermediate,1,Tea,3.16
49.0,65.1,181.05,6.52,0.91,22.83,65.67,1776.14,1085.86,Red-Yellow Podzolic,Intermediate,0,Maize,8.254
81.62,47.69,207.93,7.29,1.28,29.24,75.4,2228.78,358.25,Red-Yellow Podzolic,Intermediate,0,Maize,7.346
92.62,71.42,161.06,4.94,0.92,25.6,66.48,1923.19,732.15,Immature Brown Loams,Intermediate,0,Maize,10.258
102.14,30.06,97.17,4.53,1.71,29.57,76.21,2112.13,461.03,Immature Brown Loams,Intermediate,0,Rubber,1.739
71.61,67.81,126.48,4.3,1.88,25.64,75.44,2447.08,405.26,Immature Brown Loams,Intermediate,0,Rubber,1.455
25.75,52.94,56.67,4.16,1.17,24.02,73.16,2093.04,756.65,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.893
46.93,24.14,202.86,4.53,1.4,24.09,60.59,2368.39,832.98,Immature Brown Loams,Intermediate,0,Rubber,1.439
63.63,64.35,167.18,5.9,0.96,28.38,63.66,1920.53,1144.3,Red-Yellow Podzolic,Intermediate,0,Maize,9.621
97.8,66.77,88.5,6.47,1.14,22.37,65.87,1593.18,1030.22,Red-Yellow Podzolic,Intermediate,0,Rubber,1.847
88.26,78.34,166.87,5.56,0.68,24.0,72.82,1962.1,840.22,Immature Brown Loams,Intermediate,0,Paddy (Nadu),9.846
93.13,29.93,60.11,8.24,0.91,24.54,70.73,2337.38,1026.76,Red-Yellow Podzolic,Intermediate,0,Maize,9.528
82.39,71.41,108.23,6.45,1.44,24.01,10.0,1821.02,454.68,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.912
11.61,76.67,78.55,5.96,0.61,23.42,61.8,2451.74,630.41,Red-Yellow Podzolic,Intermediate,0,Rubber,1.54
141.51,65.7,70.27,7.66,1.53,28.24,62.09,1806.07,562.36,Immature Brown Loams,Intermediate,1,Rubber,2.165
130.99,31.76,108.27,5.77,1.96,24.4,64.93,2105.36,849.76,Alluvial,Intermediate,1,Coconut,10.007
45.62,57.2,54.85,5.65,1.91,25.46,69.25,2064.46,1062.71,Alluvial,Intermediate,0,Paddy (Nadu),6.306
33.63,46.96,209.9,5.57,0.87,24.3,64.66,1604.15,1150.95,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.88
55.99,55.24,210.1,4.52,1.28,23.35,78.91,1977.75,596.59,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),6.313
125.26,43.56,80.22,4.23,1.36,27.28,67.82,2033.61,616.54,Immature Brown Loams,Intermediate,1,Rubber,1.277
44.27,55.98,224.38,5.78,0.66,22.95,76.6,1821.86,331.68,Alluvial,Intermediate,0,Rubber,2.271
54.16,32.6,11.94,7.49,1.31,23.63,77.11,1619.21,328.89,Alluvial,Intermediate,0,Maize,4.718
75.22,28.64,92.4,5.71,0.74,27.47,66.21,2118.57,473.35,Red-Yellow Podzolic,Intermediate,1,Coconut,7.879
25.86,70.55,135.76,6.59,0.51,28.53,74.98,2489.8,330.64,Alluvial,Intermediate,1,Paddy (Nadu),7.99
14.66,11.28,176.25,6.09,0.51,28.95,65.49,2178.53,1147.29,Alluvial,Intermediate,0,Paddy (Mawel),5.319
20.25,7.87,20.67,4.74,1.25,25.33,73.35,2229.43,503.86,Red-Yellow Podzolic,Intermediate,0,Coconut,6.115
96.68,22.27,99.09,7.19,1.92,29.99,71.36,1584.32,763.9,Red-Yellow Podzolic,Intermediate,0,Coconut,7.085
78.12,46.67,32.21,7.45,1.64,23.58,62.64,1516.17,537.49,Alluvial,Intermediate,0,Rubber,1.263
105.6,50.57,216.08,5.82,0.88,23.38,70.02,2224.12,988.61,Alluvial,Intermediate,0,Rubber,2.042
54.58,39.71,54.17,4.98,1.76,22.54,69.37,2083.82,741.49,Red-Yellow Podzolic,Intermediate,1,Maize,8.446
119.65,42.27,52.41,7.31,0.97,22.13,60.05,1973.67,963.94,Immature Brown Loams,Intermediate,0,Coconut,6.001
61.83,55.67,140.63,3.83,1.3,28.56,68.53,1795.24,553.59,Red-Yellow Podzolic,Intermediate,0,Rubber,1.559
89.53,10.58,187.38,7.07,0.99,25.45,78.11,2377.97,344.53,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.613
107.91,58.24,192.02,4.12,1.38,29.29,71.65,2270.5,805.39,Alluvial,Intermediate,1,Coconut,10.092
91.88,56.33,67.74,7.71,1.56,29.89,66.77,1736.3,547.19,Immature Brown Loams,Intermediate,1,Maize,5.099
138.33,32.07,107.61,7.38,1.04,28.64,60.11,1991.45,537.29,Immature Brown Loams,Intermediate,0,Rubber,1.482
49.91,68.87,114.01,7.18,1.86,24.55,66.61,2398.44,778.21,Immature Brown Loams,Intermediate,0,Maize,8.415
18.12,56.85,196.66,5.67,1.42,28.7,69.52,1646.43,953.2,Alluvial,Intermediate,0,Rubber,2.14
145.6,43.13,147.12,4.94,1.77,22.45,70.73,1916.28,509.48,Immature Brown Loams,Intermediate,1,Rubber,2.013
115.44,54.59,242.33,4.67,1.08,25.62,78.45,1771.39,795.83,Red-Yellow Podzolic,Intermediate,0,Rubber,1.802
79.83,36.08,230.78,8.38,1.87,22.65,62.66,1859.96,551.42,Alluvial,Intermediate,1,Maize,6.235
20.14,34.4,82.1,7.56,1.17,28.69,75.55,1529.27,356.52,Immature Brown Loams,Intermediate,0,Coconut,7.53
96.29,30.16,130.73,8.07,0.95,23.12,61.41,2152.24,1176.17,Alluvial,Intermediate,0,Maize,6.92
23.66,17.98,20.08,6.43,1.21,25.18,78.91,2160.84,751.38,Immature Brown Loams,Intermediate,0,Coconut,5.343
70.32,22.14,231.15,5.29,1.24,22.87,70.76,2124.4,998.83,Red-Yellow Podzolic,Intermediate,1,Maize,8.118
80.81,24.26,214.95,6.89,1.48,24.94,70.08,1538.42,661.06,Immature Brown Loams,Intermediate,0,Coconut,8.475
91.69,18.19,97.46,5.07,0.57,28.56,68.04,1966.85,1167.34,Alluvial,Intermediate,0,Tea,2.549
82.7,59.63,5.17,7.97,1.01,27.19,68.96,2413.37,1111.36,Alluvial,Intermediate,0,Maize,6.729
49.83,57.6,75.85,3.98,1.47,22.4,65.87,2118.88,1143.05,Red-Yellow Podzolic,Intermediate,0,Maize,7.468
134.14,60.29,24.34,8.32,1.77,29.34,73.05,2083.72,1164.46,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.488
130.3,31.83,166.9,7.57,1.61,23.88,67.7,1958.37,643.69,Immature Brown Loams,Intermediate,1,Coconut,9.937
48.73,20.43,68.33,4.49,1.65,22.16,110.0,1848.36,627.05,Alluvial,Intermediate,0,Rubber,1.375
36.84,32.52,222.68,8.2,1.63,24.66,73.04,2249.83,1126.44,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.171
133.99,41.53,180.62,7.24,1.67,28.38,110.0,1618.13,611.16,Red-Yellow Podzolic,Intermediate,1,Coconut,7.358
49.59,74.88,53.35,7.3,1.07,28.64,60.41,2431.53,356.03,Red-Yellow Podzolic,Intermediate,0,Maize,8.258
27.4,64.49,165.56,5.44,1.78,24.92,71.9,1846.74,777.54,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.048
70.39,43.67,248.69,7.5,1.67,29.28,64.04,2140.03,381.97,Alluvial,Intermediate,1,Rubber,1.83
40.02,52.52,205.35,7.66,0.62,28.14,60.85,1864.44,533.61,Immature Brown Loams,Intermediate,0,Coconut,8.684
18.32,16.84,81.31,5.62,1.06,23.58,69.93,1947.9,982.17,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.544
131.82,55.06,50.33,5.35,1.2,28.19,62.65,1651.16,1101.68,Alluvial,Intermediate,0,Tea,2.611
27.29,34.79,229.27,6.78,1.55,25.71,76.46,2443.06,1110.98,Alluvial,Intermediate,1,Paddy (Samba),7.888
74.24,13.41,234.87,6.31,1.75,22.6,77.93,1588.44,1088.24,Red-Yellow Podzolic,Intermediate,0,Rubber,2.005
137.41,5.68,167.24,4.13,1.61,24.37,66.09,1604.52,1174.6,Alluvial,Intermediate,0,Tea,2.853
145.15,48.63,65.85,3.92,1.48,25.93,61.44,2138.06,1151.22,Red-Yellow Podzolic,Intermediate,0,Tea,2.079
58.69,7.38,170.76,7.7,1.66,24.5,69.87,1956.95,768.63,Immature Brown Loams,Intermediate,1,Paddy (Nadu),9.105
118.76,39.51,221.26,5.69,0.99,22.64,62.69,1651.17,400.12,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),8.216
34.95,14.5,15.65,5.19,0.64,24.01,66.75,1663.1,560.35,Red-Yellow Podzolic,Intermediate,0,Maize,5.337
91.53,22.27,247.68,5.11,1.19,25.56,71.06,2394.74,1139.56,Red-Yellow Podzolic,Intermediate,0,Tea,2.21
101.1,75.86,92.87,8.19,0.54,23.64,68.42,2322.64,699.48,Red-Yellow Podzolic,Intermediate,0,Maize,8.455
72.28,54.84,197.14,3.91,1.77,25.31,76.99,1763.72,558.41,Immature Brown Loams,Intermediate,0,Maize,7.468
23.64,66.64,247.12,5.56,1.53,27.18,67.58,1604.96,311.41,Red-Yellow Podzolic,Intermediate,0,Rubber,2.34
64.49,73.99,143.78,4.26,0.93,23.0,69.05,2405.08,417.5,Red-Yellow Podzolic,Intermediate,0,Maize,9.259
35.77,20.95,26.29,5.51,1.54,26.19,64.84,2240.13,393.19,Immature Brown Loams,Intermediate,0,Coconut,7.412
82.23,47.34,25.61,5.52,1.85,26.15,72.92,1846.53,446.0,Alluvial,Intermediate,0,Maize,8.047
102.22,16.05,120.19,5.21,1.41,24.1,61.73,2387.51,631.56,Alluvial,Intermediate,1,Paddy (Nadu),6.822
144.17,66.63,120.84,5.04,1.98,27.2,63.83,2193.78,630.19,Immature Brown Loams,Intermediate,0,Rubber,1.564
39.39,9.81,222.13,7.89,1.38,22.08,78.27,2052.54,412.0,Immature Brown Loams,Intermediate,0,Maize,7.308
116.54,8.57,57.1,8.0,1.07,24.08,68.5,1987.33,774.04,Alluvial,Intermediate,1,Coconut,8.224
138.54,78.52,28.3,5.88,1.94,27.58,69.19,1653.28,399.86,Alluvial,Intermediate,1,Rubber,1.317
96.29,78.77,134.39,5.14,0.65,26.93,73.15,2192.17,584.43,Alluvial,Intermediate,0,Paddy (Nadu),8.626
68.72,64.15,72.06,5.6,1.44,22.4,69.52,1835.73,1049.78,Red-Yellow Podzolic,Intermediate,1,Coconut,6.481
128.77,34.91,139.91,7.12,1.49,26.8,71.43,1822.18,765.96,Alluvial,Intermediate,0,Paddy (Nadu),6.612
69.24,74.12,232.5,7.49,1.47,25.46,79.11,1578.11,376.64,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),8.715
25.44,69.49,62.5,3.89,0.8,22.4,76.71,2107.77,659.39,Immature Brown Loams,Intermediate,1,Rubber,1.473
22.52,70.95,151.12,6.01,1.68,29.71,62.92,1901.87,1096.36,Red-Yellow Podzolic,Intermediate,0,Coconut,7.132
71.04,72.32,187.24,8.43,0.7,27.15,74.22,1807.85,844.58,Immature Brown Loams,Intermediate,1,Coconut,8.593
81.35,48.46,46.44,2.0,0.86,22.63,64.72,2174.98,1120.53,Red-Yellow Podzolic,Intermediate,0,Rubber,1.615
23.3,29.73,158.68,6.06,1.39,23.22,67.8,1521.33,907.75,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),8.347
23.47,8.47,122.97,5.37,0.69,25.1,62.76,2464.56,444.11,Alluvial,Intermediate,1,Rubber,1.255
149.27,16.25,25.82,5.24,0.87,22.26,63.5,1762.05,1012.11,Red-Yellow Podzolic,Intermediate,0,Tea,2.819
86.12,40.29,16.8,5.28,1.07,23.12,70.07,1961.53,574.33,Alluvial,Intermediate,1,Maize,8.629
98.3,79.02,214.29,7.36,0.58,29.51,69.91,2112.85,901.06,Alluvial,Intermediate,0,Coconut,11.715
149.19,77.85,194.07,6.08,0.66,29.19,64.53,2085.73,978.86,Red-Yellow Podzolic,Intermediate,0,Coconut,8.831
50.95,74.52,219.67,7.71,0.61,22.49,72.99,1612.51,514.57,Alluvial,Intermediate,1,Maize,7.29
22.87,30.09,106.32,6.31,1.26,24.69,71.3,1772.99,802.57,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),5.039
111.73,25.19,11.13,6.52,1.25,23.35,65.38,1746.5,1167.0,Red-Yellow Podzolic,Intermediate,1,Rubber,1.884
59.51,24.8,112.63,6.64,0.75,24.23,63.85,2183.08,599.88,Immature Brown Loams,Intermediate,1,Paddy (Nadu),8.2
77.6,42.82,48.54,8.05,0.92,22.86,62.91,2497.84,764.02,Red-Yellow Podzolic,Intermediate,0,Rubber,1.919
140.12,10.42,8.68,7.67,1.65,26.38,78.39,2403.37,884.58,Immature Brown Loams,Intermediate,0,Maize,6.092
57.52,29.72,121.9,5.02,1.48,26.05,67.74,1872.35,856.72,Alluvial,Intermediate,0,Paddy (Nadu),5.136
105.71,14.95,30.28,5.96,0.9,26.83,69.88,2203.49,432.02,Immature Brown Loams,Intermediate,1,Maize,5.004
95.78,33.95,68.84,7.56,1.11,23.84,63.99,2369.13,927.67,Immature Brown Loams,Intermediate,0,Rubber,2.037
78.83,55.32,245.14,6.3,1.39,23.14,64.45,1668.89,535.11,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.447
89.5,35.46,147.43,6.14,0.82,29.08,65.86,2286.45,375.21,Immature Brown Loams,Intermediate,1,Maize,9.077
147.51,70.94,242.57,7.23,1.81,23.25,65.21,1542.44,1038.96,Immature Brown Loams,Intermediate,0,Paddy (Nadu),9.74
111.55,49.57,141.97,5.67,1.9,26.75,66.68,1992.2,393.21,Red-Yellow Podzolic,Intermediate,1,Maize,11.233
24.37,8.05,27.24,7.0,0.87,28.86,76.01,1790.02,624.01,Red-Yellow Podzolic,Intermediate,1,Rubber,1.989
31.82,28.76,179.66,5.51,1.4,22.87,72.8,2340.7,308.57,Alluvial,Intermediate,1,Coconut,7.265
104.28,10.94,141.31,6.14,0.58,29.52,72.58,2335.96,550.37,Red-Yellow Podzolic,Intermediate,1,Coconut,9.871
117.66,55.74,195.21,4.74,1.89,23.1,72.42,1888.68,341.34,Red-Yellow Podzolic,Intermediate,0,Rubber,1.615
133.86,11.33,151.49,8.17,0.6,27.79,70.45,1544.0,817.91,Red-Yellow Podzolic,Intermediate,1,Rubber,2.088
16.65,61.68,114.01,7.77,0.54,22.82,68.4,2090.34,985.52,Alluvial,Intermediate,0,Paddy (Nadu),8.285
66.34,71.37,249.22,4.92,0.8,29.41,61.81,1817.83,1022.02,Immature Brown Loams,Intermediate,1,Paddy (Nadu),9.512
19.66,39.49,117.26,3.93,1.23,25.05,60.74,1658.79,537.96,Immature Brown Loams,Intermediate,0,Maize,8.451
123.42,56.34,181.5,4.02,1.92,24.48,62.71,1687.59,654.98,Immature Brown Loams,Intermediate,1,Coconut,10.458
99.34,15.0,156.28,7.64,1.74,24.83,77.47,2056.93,1003.39,Red-Yellow Podzolic,Intermediate,0,Coconut,6.441
43.46,23.79,83.45,7.18,1.22,25.21,74.33,1870.34,847.31,Alluvial,Intermediate,1,Rubber,1.775
108.66,60.51,53.69,4.54,1.03,23.23,77.2,2300.32,1184.04,Red-Yellow Podzolic,Intermediate,0,Tea,1.866
18.72,48.26,16.21,6.9,1.02,29.17,69.42,2467.33,500.4,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.254
60.31,68.79,18.03,4.2,1.34,24.52,77.17,2401.13,938.66,Alluvial,Intermediate,0,Maize,8.956
127.08,50.1,149.7,5.61,1.28,22.24,66.72,1849.66,497.25,Alluvial,Intermediate,1,Maize,6.638
92.68,76.58,78.17,5.55,1.49,22.93,77.57,2351.02,700.89,Red-Yellow Podzolic,Intermediate,0,Coconut,6.239
90.44,17.77,54.29,6.57,1.6,27.04,70.31,2434.75,1196.72,Red-Yellow Podzolic,Intermediate,1,Rubber,1.808
71.4,65.78,64.67,7.84,1.32,27.2,65.95,1699.29,735.86,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.325
98.47,40.27,141.5,4.69,1.29,28.62,69.25,2288.75,661.53,Alluvial,Intermediate,0,Paddy (Nadu),6.153
53.89,44.29,196.53,7.15,1.34,29.19,74.12,2485.89,1164.49,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),8.357
139.17,69.36,112.5,3.89,1.66,26.09,64.19,2231.01,528.46,Alluvial,Intermediate,0,Maize,11.035
19.57,77.23,192.11,8.12,0.74,25.02,70.93,2002.62,1148.3,Red-Yellow Podzolic,Intermediate,0,Coconut,7.758
89.17,53.06,196.59,6.47,1.94,24.26,69.46,1533.44,382.77,Immature Brown Loams,Intermediate,1,Rubber,2.248
63.13,6.95,207.77,7.13,1.89,23.67,68.62,1834.04,1038.97,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),6.555
13.69,63.76,188.9,4.2,1.59,23.01,67.6,1807.68,1019.44,Immature Brown Loams,Intermediate,0,Maize,5.439
33.67,10.68,187.7,5.42,1.99,27.06,65.17,2153.22,628.79,Red-Yellow Podzolic,Intermediate,0,Maize,5.813
75.25,28.33,220.04,6.47,1.16,27.05,67.87,1739.36,462.65,Red-Yellow Podzolic,Intermediate,1,Rubber,2.226
146.18,31.55,90.78,4.8,0.71,27.73,63.55,2151.0,750.41,Alluvial,Intermediate,1,Paddy (Nadu),7.931
147.65,7.86,74.23,6.38,0.66,26.06,76.52,2452.36,963.59,Alluvial,Intermediate,1,Paddy (Nadu),7.229
56.25,61.02,9.82,5.54,1.34,28.56,79.83,1951.4,876.03,Alluvial,Intermediate,0,Maize,4.631
109.48,74.47,192.06,4.7,0.63,28.79,79.15,2230.33,813.61,Alluvial,Intermediate,1,Rubber,2.091
33.54,45.88,69.64,8.25,1.17,24.25,63.41,1994.13,405.15,Red-Yellow Podzolic,Intermediate,0,Maize,9.257
96.18,68.65,74.26,7.39,1.59,22.22,78.29,1609.88,441.74,Alluvial,Intermediate,0,Paddy (Nadu),7.655
26.17,31.81,228.21,2.0,0.57,23.58,61.3,1739.66,498.18,Alluvial,Intermediate,1,Paddy (Nadu),8.451
71.33,34.72,157.97,8.21,1.81,28.44,76.22,2177.21,875.83,Alluvial,Intermediate,1,Coconut,10.363
21.39,31.82,191.21,4.27,0.94,29.73,64.89,1890.38,459.57,Immature Brown Loams,Intermediate,0,Maize,7.508
56.73,41.89,113.8,5.92,1.43,29.14,70.19,2091.99,670.75,Red-Yellow Podzolic,Intermediate,0,Maize,5.124
149.02,71.94,139.64,7.07,0.88,23.88,67.25,2120.97,721.74,Immature Brown Loams,Intermediate,1,Coconut,8.103
58.38,69.23,198.22,6.53,0.78,26.48,62.84,1939.83,1146.53,Alluvial,Intermediate,0,Rubber,1.38
29.62,60.01,165.9,7.66,1.95,22.06,74.53,2194.52,787.11,Red-Yellow Podzolic,Intermediate,1,Rubber,2.401
53.84,43.3,51.17,4.53,0.56,27.64,79.39,1840.69,1189.45,Immature Brown Loams,Intermediate,0,Rubber,1.569
97.44,57.12,102.16,6.45,1.94,26.49,61.72,1745.19,904.65,Immature Brown Loams,Intermediate,1,Coconut,7.305
106.56,74.52,206.66,6.13,1.41,25.49,72.95,1740.72,1159.13,Red-Yellow Podzolic,Intermediate,1,Coconut,11.657
41.79,44.43,231.38,6.77,0.86,24.91,75.93,2436.72,1115.77,Red-Yellow Podzolic,Intermediate,0,Rubber,1.665
108.26,41.96,133.63,6.96,1.46,26.0,65.32,1863.81,533.49,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),6.828
113.11,60.1,201.21,8.26,1.62,22.5,61.24,2304.0,395.78,Red-Yellow Podzolic,Intermediate,1,Maize,5.814
57.76,60.86,63.03,7.26,1.19,29.73,70.55,2229.94,420.93,Immature Brown Loams,Intermediate,1,Paddy (Nadu),6.981
132.06,21.69,183.77,5.6,1.86,26.7,64.06,2035.05,703.01,Alluvial,Intermediate,0,Rubber,1.627
142.25,27.26,199.59,4.08,0.61,26.7,72.07,2193.93,1029.76,Immature Brown Loams,Intermediate,1,Tea,3.213
128.15,50.38,215.43,6.46,0.92,27.71,62.43,2409.62,871.55,Alluvial,Intermediate,0,Paddy (Samba),6.675
121.16,14.9,155.64,6.68,1.93,27.35,61.13,2167.49,303.24,Alluvial,Intermediate,0,Paddy (Nadu),6.937
97.94,78.3,186.97,7.22,1.76,28.36,68.35,1549.66,362.81,Red-Yellow Podzolic,Intermediate,0,Coconut,8.604
90.94,77.11,79.71,5.78,1.97,28.79,65.01,1756.91,405.92,Red-Yellow Podzolic,Intermediate,0,Rubber,1.276
91.57,64.78,42.62,7.6,1.98,26.37,66.69,2411.79,1122.01,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.915
68.43,60.95,163.15,7.46,1.13,25.4,73.59,1953.61,812.96,Immature Brown Loams,Intermediate,0,Rubber,1.644
147.97,6.96,208.88,5.1,1.08,26.42,71.42,1916.03,882.86,Alluvial,Intermediate,0,Coconut,8.424
76.74,16.83,97.93,5.55,1.31,22.16,77.06,2318.23,836.01,Red-Yellow Podzolic,Intermediate,1,Coconut,7.578
140.33,42.47,78.62,5.62,1.5,22.95,60.72,1861.27,1064.37,Immature Brown Loams,Intermediate,0,Tea,2.231
44.69,15.11,13.45,8.44,1.02,28.85,67.25,1697.71,587.9,Alluvial,Intermediate,0,Paddy (Nadu),7.7
73.37,35.04,152.67,7.76,1.36,25.34,69.97,2221.2,376.84,Immature Brown Loams,Intermediate,1,Paddy (Nadu),8.925
80.43,37.1,171.82,4.63,1.26,25.68,64.87,2034.0,960.15,Red-Yellow Podzolic,Intermediate,0,Coconut,7.035
26.55,14.81,126.24,7.24,0.91,25.12,63.27,2323.62,1105.3,Red-Yellow Podzolic,Intermediate,0,Maize,5.481
137.23,32.17,247.4,4.5,1.61,22.28,66.51,2080.92,1000.32,Immature Brown Loams,Intermediate,0,Tea,2.749
135.25,58.05,89.65,4.89,0.88,29.77,79.97,2442.33,391.14,Red-Yellow Podzolic,Intermediate,0,Maize,9.678
30.68,75.35,142.01,5.69,1.6,26.23,74.01,2176.87,876.98,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.59
126.73,49.51,57.69,8.36,0.55,24.82,73.92,2290.52,816.83,Alluvial,Intermediate,1,Paddy (Nadu),7.704
142.64,30.42,17.18,6.66,1.24,25.15,75.59,2114.65,1128.84,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.166
127.46,54.49,90.6,6.2,1.87,22.85,77.82,2399.29,870.94,Alluvial,Intermediate,1,Paddy (Nadu),7.055
43.12,55.08,192.97,6.53,0.83,27.53,63.9,2363.54,371.35,Red-Yellow Podzolic,Intermediate,1,Coconut,7.566
102.49,12.8,212.66,7.0,1.79,24.71,73.58,2469.24,994.95,Immature Brown Loams,Intermediate,0,Rubber,1.68
15.57,69.71,198.99,7.63,1.9,27.51,64.84,1972.44,792.24,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.54
53.53,43.77,86.63,7.06,0.52,28.14,60.34,2144.59,932.81,Immature Brown Loams,Intermediate,1,Paddy (Nadu),6.122
30.34,19.93,72.42,4.88,1.13,29.1,76.66,2131.75,981.42,Alluvial,Intermediate,1,Paddy (Nadu),5.149
40.95,20.11,29.79,5.93,1.92,26.09,68.79,2431.79,750.51,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.18
110.43,15.5,161.16,6.92,0.58,22.82,78.07,2155.12,372.63,Immature Brown Loams,Intermediate,1,Coconut,10.108
