N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
69.72,65.46,109.75,7.06,2.44,29.82,74.69,1174.67,64.39,Red Básico,Dry,0,Cashew,0.673
30.24,55.43,43.36,7.31,0.84,15.01,74.39,2974.83,557.36,Alluvial,Wet,0,Rubber,1.863
104.97,75.26,65.82,5.42,1.36,16.31,81.22,4593.31,1995.63,Red-Yellow Podzolic,Wet,0,Tea,2.537
59.36,52.76,95.94,8.16,0.03,25.13,75.77,3516.97,1287.01,Red-Yellow Podzolic,Wet,0,Strawberries,11.491
95.38,6.09,156.43,6.68,3.71,31.28,69.51,1077.07,21.55,Latosols,Dry,1,Maize,8.872
122.88,16.13,69.78,4.82,1.53,32.1,59.89,1363.53,176.09,Latosols,Dry,0,Chilli,3.091
105.84,66.41,106.49,5.31,1.87,28.26,72.23,978.95,50.72,Non-Calcic Brown,Dry,0,Kurakkan,2.506
126.44,30.91,177.82,4.04,3.63,30.07,71.21,985.65,192.43,Non-Calcic Brown,Dry,0,Kurakkan,1.459
50.21,33.7,59.94,6.82,1.49,23.15,80.93,4053.97,1116.61,Red-Yellow Podzolic,Wet,0,Coconut,7.87
141.22,50.1,73.53,7.39,3.16,34.04,54.33,1226.74,265.74,Non-Calcic Brown,Dry,1,Paddy (Samba),5.638
69.79,35.28,70.6,6.21,1.45,18.59,94.62,2687.01,807.5,Low Humic Gley,Wet,0,Paddy (Mawel),4.722
113.97,59.71,15.9,7.26,1.38,27.53,79.43,2037.71,924.74,Immature Brown Loams,Intermediate,1,Coconut,8.822
66.57,63.11,212.49,7.96,1.31,32.84,65.17,946.62,13.23,Alluvial,Dry,0,Kurakkan,1.757
47.66,17.16,141.49,4.5,1.28,29.92,69.8,2116.68,565.4,Alluvial,Intermediate,0,Rubber,1.528
108.08,69.35,150.7,4.35,1.77,34.06,69.84,1450.91,127.87,Non-Calcic Brown,Dry,0,Green Gram,1.802
51.54,59.4,183.95,7.08,1.63,29.08,65.93,1454.26,282.16,Alluvial,Dry,0,Maize,5.62
142.33,12.05,45.33,7.4,0.92,25.83,78.71,4257.06,1645.22,Alluvial,Wet,0,Potatoes,24.837
115.78,72.28,38.37,3.96,1.92,23.8,74.11,2143.11,306.72,Immature Brown Loams,Intermediate,0,Coconut,6.637
70.25,39.18,221.74,7.21,1.3,25.95,72.73,2491.41,1025.43,Immature Brown Loams,Intermediate,0,Coconut,8.845
134.99,58.77,159.94,4.81,2.9,32.6,62.46,1128.75,88.71,Red Básico,Dry,0,Maize,8.787
134.71,34.89,64.7,6.36,3.12,30.86,59.22,1475.02,147.14,Non-Calcic Brown,Dry,0,Green Gram,1.823
16.14,31.99,94.52,7.59,0.58,26.61,83.37,4962.55,175.63,Latosols,Wet,0,Cinnamon,1.51
59.85,19.61,127.21,7.63,3.65,28.81,65.57,1428.86,218.34,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.733
57.97,75.97,226.7,7.79,3.35,28.64,63.44,932.78,288.93,Latosols,Dry,0,Kurakkan,2.57
138.97,38.41,172.36,6.01,2.62,33.3,50.12,1308.51,237.62,Alluvial,Dry,0,Chilli,3.511
92.04,16.1,225.66,8.19,1.86,28.94,65.8,1050.38,40.24,Non-Calcic Brown,Dry,0,Chilli,2.891
66.83,22.44,84.03,4.94,0.52,22.9,67.27,2154.7,365.95,Immature Brown Loams,Intermediate,0,Coconut,7.921
57.44,62.71,86.51,6.12,1.92,33.39,65.59,908.81,263.84,Alluvial,Dry,1,Paddy (Mawel),5.793
98.98,25.21,164.66,5.95,1.35,31.22,64.05,1388.52,178.54,Non-Calcic Brown,Dry,1,Paddy (Samba),4.926
144.25,53.83,194.91,7.99,3.1,29.9,63.98,1470.33,199.02,Latosols,Dry,0,Cashew,0.931
86.32,67.37,68.62,4.38,1.99,31.89,60.72,1040.83,185.81,Latosols,Dry,0,Green Gram,1.923
62.52,5.4,192.88,5.76,0.9,23.25,75.41,4473.33,2151.8,Latosols,Wet,0,Potatoes,36.431
133.31,28.28,61.46,7.23,0.12,24.08,87.72,4194.38,86.37,Red-Yellow Podzolic,Wet,0,Rubber,1.134
98.87,51.24,24.65,8.08,0.39,20.36,88.57,4451.5,1747.57,Red-Yellow Podzolic,Wet,1,Carrots,26.19
28.14,26.42,21.17,5.59,3.73,31.87,64.39,898.88,110.34,Latosols,Dry,0,Kurakkan,1.985
137.09,8.48,140.63,3.99,1.28,16.91,78.82,3891.22,2198.16,Low Humic Gley,Wet,1,Tea,2.024
109.06,54.27,82.01,7.43,0.87,28.13,63.44,1722.03,973.21,Immature Brown Loams,Intermediate,1,Rubber,1.702
55.74,7.62,137.49,7.75,3.23,28.47,65.55,1480.1,147.28,Alluvial,Dry,0,Maize,8.556
132.42,23.04,187.4,4.63,1.5,28.07,73.07,1377.01,134.8,Red Básico,Dry,1,Maize,6.069
125.51,60.38,157.65,8.02,0.42,28.39,73.07,4447.06,1027.86,Latosols,Wet,0,Rubber,1.775
118.88,46.94,59.11,7.95,1.73,25.03,61.37,2323.42,798.33,Alluvial,Intermediate,1,Rubber,2.112
123.57,58.99,238.93,7.91,0.98,27.69,77.75,3472.97,1195.37,Latosols,Wet,1,Paddy (Mawel),5.671
45.75,62.3,120.26,4.8,1.4,23.04,82.27,4006.85,195.89,Latosols,Wet,0,Cinnamon,1.577
31.36,49.62,181.49,7.79,1.61,28.28,64.31,2448.65,829.12,Red-Yellow Podzolic,Intermediate,0,Rubber,1.71
83.51,5.92,236.76,6.54,1.15,25.49,76.7,2251.82,399.07,Alluvial,Intermediate,0,Paddy (Samba),5.23
119.76,76.35,5.15,5.95,1.3,27.43,70.81,4274.83,2023.46,Latosols,Wet,0,Tea,2.657
77.68,46.5,111.99,3.81,1.89,27.54,60.82,2315.41,567.35,Red-Yellow Podzolic,Intermediate,0,Rubber,1.339
67.83,49.97,216.35,3.86,0.87,26.81,74.48,3772.14,2184.09,Red-Yellow Podzolic,Wet,0,Strawberries,18.335
62.12,62.43,11.22,8.17,0.86,28.27,71.6,3417.62,1387.73,Red-Yellow Podzolic,Wet,1,Leeks,14.383
141.65,28.65,146.83,3.89,0.73,26.19,74.73,1770.73,624.97,Immature Brown Loams,Intermediate,0,Paddy (Nadu),8.377
140.98,69.99,71.42,10.0,0.02,19.84,75.43,3754.52,352.53,Low Humic Gley,Wet,1,Tea,2.591
103.49,62.86,166.75,4.18,3.21,31.57,50.01,1162.16,80.59,Latosols,Dry,0,Maize,6.102
131.81,54.7,27.2,6.04,2.28,32.95,60.86,1142.39,274.04,Non-Calcic Brown,Dry,0,Chilli,2.762
84.94,79.55,146.96,8.16,1.41,28.83,71.28,2288.7,836.49,Alluvial,Intermediate,0,Rubber,2.321
131.79,47.52,124.54,7.26,1.86,28.92,76.51,2024.38,714.47,Red-Yellow Podzolic,Intermediate,1,Coconut,6.71
65.13,46.74,57.72,4.17,0.03,20.79,73.95,2763.82,1481.64,Low Humic Gley,Wet,1,Carrots,31.955
56.72,18.34,32.18,8.21,0.63,27.6,93.95,3768.6,1144.75,Alluvial,Wet,0,Cinnamon,1.29
107.47,33.1,195.06,8.3,1.61,29.02,60.06,1803.98,376.04,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),7.636
68.98,5.12,95.47,4.12,1.07,24.33,71.86,4727.68,1449.7,Red-Yellow Podzolic,Wet,0,Strawberries,14.726
52.25,21.34,133.72,4.7,1.39,18.99,89.21,3120.48,1538.91,Red-Yellow Podzolic,Wet,0,Strawberries,14.899
138.97,35.91,30.93,4.8,1.64,24.75,66.85,1731.96,410.75,Red-Yellow Podzolic,Intermediate,1,Coconut,7.633
47.49,52.02,198.11,5.07,3.6,30.81,74.34,1246.17,80.19,Alluvial,Dry,0,Chilli,5.11
97.9,31.15,10.16,7.36,3.86,33.66,59.77,1454.73,94.1,Latosols,Dry,0,Green Gram,1.529
57.85,69.69,14.05,6.12,1.03,17.25,80.37,4311.57,1549.81,Alluvial,Wet,0,Paddy (Mawel),4.439
69.04,28.56,69.22,6.73,0.03,20.31,82.09,4430.32,842.5,Latosols,Wet,0,Cinnamon,0.96
111.85,64.72,53.09,6.98,1.42,34.87,62.1,889.27,60.37,Alluvial,Dry,0,Kurakkan,1.874
131.55,47.59,126.91,7.5,1.62,34.85,60.88,1079.51,16.43,Red Básico,Dry,1,Paddy (Nadu),8.486
145.28,47.89,160.63,7.46,3.41,34.23,60.42,1424.97,224.88,Latosols,Dry,1,Paddy (Nadu),7.724
13.43,44.81,179.42,7.17,1.54,30.99,74.31,1429.8,108.46,Latosols,Dry,0,Green Gram,1.768
105.71,32.43,56.1,2.0,0.82,16.23,76.42,3540.92,1952.93,Low Humic Gley,Wet,1,Tea,2.109
114.48,25.49,16.96,4.06,1.32,25.28,61.28,2378.45,600.83,Alluvial,Intermediate,1,Coconut,7.435
16.42,75.48,77.1,8.1,0.78,19.98,78.84,2694.24,560.35,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),6.539
31.92,16.88,65.75,8.21,0.1,16.95,79.1,4798.42,1936.46,Latosols,Wet,0,Potatoes,28.468
23.47,76.65,138.01,6.96,1.43,5.0,83.26,4030.59,464.98,Red-Yellow Podzolic,Wet,0,Rubber,1.335
75.38,42.35,51.34,7.06,1.02,26.14,72.23,2243.35,460.23,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),7.913
48.52,30.97,132.56,5.84,1.47,23.55,72.72,2232.07,995.29,Red-Yellow Podzolic,Intermediate,1,Rubber,2.23
132.1,22.08,143.4,6.64,3.17,28.29,53.59,1302.14,165.75,Latosols,Dry,1,Paddy (Samba),6.815
137.9,46.43,44.01,7.42,1.8,28.58,61.33,1627.43,352.58,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),6.753
128.89,5.67,127.47,5.48,1.75,25.15,76.18,1810.91,484.64,Alluvial,Intermediate,1,Coconut,10.235
84.48,14.77,218.47,6.42,2.11,34.39,62.93,882.52,257.06,Alluvial,Dry,0,Kurakkan,2.839
19.08,23.73,207.75,6.56,0.82,29.83,71.99,2462.6,823.2,Alluvial,Intermediate,0,Paddy (Samba),7.898
34.92,48.4,45.37,6.03,1.37,17.48,73.75,4040.89,704.28,Latosols,Wet,0,Rubber,1.29
112.72,18.74,34.99,5.38,0.26,21.82,86.62,3494.0,1232.95,Alluvial,Wet,0,Tea,2.024
92.95,49.85,62.63,6.95,3.35,33.32,59.03,1248.28,129.67,Latosols,Dry,0,Green Gram,1.613
125.46,13.94,200.92,8.13,1.27,30.17,57.16,1081.41,50.85,Non-Calcic Brown,Dry,0,Chilli,3.886
54.0,51.27,167.96,3.92,1.82,32.5,64.82,949.47,138.14,Alluvial,Dry,0,Kurakkan,1.363
81.03,16.38,15.41,6.16,1.41,24.57,73.49,2014.62,882.9,Immature Brown Loams,Intermediate,0,Coconut,7.516
99.52,71.89,248.41,6.47,2.97,33.25,56.45,1223.31,203.59,Red Básico,Dry,1,Maize,9.495
29.41,34.9,136.65,4.39,1.66,25.78,66.39,2047.23,1046.86,Immature Brown Loams,Intermediate,1,Rubber,1.406
109.97,72.05,189.49,6.27,0.34,18.71,93.43,3167.28,1518.5,Low Humic Gley,Wet,0,Strawberries,16.033
90.56,66.57,75.92,7.74,0.16,15.02,72.08,3540.05,988.2,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),5.771
38.12,27.19,210.12,7.61,1.34,22.44,77.69,2155.71,808.54,Red-Yellow Podzolic,Intermediate,0,Rubber,1.216
108.08,58.6,245.82,4.66,2.73,34.95,55.6,1428.53,268.65,Latosols,Dry,0,Maize,11.248
78.3,77.01,150.02,7.81,1.54,28.65,63.76,1177.36,191.77,Latosols,Dry,0,Chilli,5.325
133.85,13.03,159.65,5.88,3.89,32.6,57.22,978.0,5.94,Red Básico,Dry,0,Kurakkan,1.823
118.01,37.63,164.35,8.37,1.04,24.24,78.96,2417.48,1029.34,Immature Brown Loams,Intermediate,1,Paddy (Nadu),7.922
90.26,44.12,192.07,8.07,2.14,28.91,58.29,1312.24,219.04,Non-Calcic Brown,Dry,0,Chilli,4.851
119.01,67.73,125.99,5.87,2.63,32.69,57.75,995.06,101.34,Latosols,Dry,0,Kurakkan,2.962
37.29,46.01,163.4,5.35,2.75,29.96,67.66,1012.92,52.52,Red Básico,Dry,1,Paddy (Nadu),6.179
137.98,73.15,116.69,4.17,0.04,23.98,88.34,4073.91,2048.72,Low Humic Gley,Wet,0,Tea,2.691
67.74,58.14,68.32,5.8,3.95,28.63,51.93,1079.02,248.78,Non-Calcic Brown,Dry,0,Maize,6.502
16.54,14.64,144.86,8.41,0.04,24.11,89.35,4063.47,1026.42,Low Humic Gley,Wet,0,Coconut,7.014
109.52,69.0,111.53,6.25,2.22,30.39,71.46,1018.54,14.27,Red Básico,Dry,0,Chilli,2.696
74.64,22.42,148.33,8.49,1.68,34.72,61.73,1193.1,119.44,Red Básico,Dry,0,Green Gram,2.249
61.88,14.36,150.31,6.15,3.87,28.95,66.98,1137.6,53.18,Non-Calcic Brown,Dry,0,Maize,8.264
16.32,22.55,19.61,7.58,0.19,15.05,76.08,4481.46,658.28,Latosols,Wet,1,Paddy (Mawel),4.544
128.2,36.7,44.48,4.54,3.82,34.17,69.37,1029.21,284.58,Alluvial,Dry,0,Green Gram,1.522
92.57,11.43,55.89,6.36,0.23,22.95,72.48,3712.25,587.86,Latosols,Wet,0,Coconut,6.759
114.35,45.23,180.49,5.78,0.91,28.76,91.02,4448.69,1468.54,Low Humic Gley,Wet,0,Tea,3.42
59.48,74.8,23.11,5.97,0.9,27.41,61.05,2363.58,1120.98,Alluvial,Intermediate,0,Paddy (Nadu),5.692
21.34,72.17,239.31,7.83,0.52,20.12,81.44,3349.27,1869.31,Low Humic Gley,Wet,0,Leeks,21.276
68.86,57.64,190.69,8.43,1.02,28.38,75.08,1516.37,1067.45,Alluvial,Intermediate,1,Coconut,6.065
128.08,63.71,147.26,4.99,0.95,25.02,65.32,1969.91,831.37,Immature Brown Loams,Intermediate,0,Paddy (Nadu),8.86
71.15,55.91,116.35,6.7,1.39,31.2,53.1,953.17,40.9,Alluvial,Dry,1,Paddy (Nadu),7.597
73.0,63.32,222.21,4.97,1.14,24.1,77.68,4882.78,187.77,Alluvial,Wet,0,Tea,3.3
104.58,12.15,196.74,6.67,3.17,33.84,73.19,1274.53,174.52,Latosols,Dry,0,Green Gram,2.232
64.48,63.68,75.38,7.82,1.85,25.28,69.89,2275.95,1169.47,Alluvial,Intermediate,0,Rubber,1.469
72.83,60.19,15.81,7.47,0.44,23.31,94.55,4716.33,2156.83,Alluvial,Wet,0,Strawberries,11.468
140.53,64.67,62.86,7.18,0.23,17.21,70.93,2998.33,904.89,Low Humic Gley,Wet,0,Paddy (Mawel),7.081
98.17,10.05,105.54,8.02,2.9,32.76,74.33,1101.64,243.39,Red Básico,Dry,0,Chilli,3.164
74.45,37.25,140.44,6.6,3.53,33.87,52.14,1488.82,205.61,Latosols,Dry,1,Paddy (Samba),7.782
25.97,56.77,74.98,10.0,3.51,31.16,64.13,969.08,27.3,Red Básico,Dry,0,Kurakkan,1.452
119.45,76.1,150.97,4.54,1.73,28.18,66.29,1172.86,246.86,Red Básico,Dry,0,Cashew,1.116
77.8,30.2,242.54,5.58,0.03,18.33,79.76,3547.33,1219.19,Low Humic Gley,Wet,0,Strawberries,14.707
125.36,69.6,246.62,6.26,1.5,23.43,94.61,4474.18,1998.89,Low Humic Gley,Wet,1,Potatoes,26.482
110.48,13.12,156.97,6.42,0.46,18.5,83.78,4306.15,51.56,Low Humic Gley,Wet,0,Cinnamon,1.258
76.86,24.19,121.53,5.51,2.01,32.09,64.56,1179.26,258.03,Non-Calcic Brown,Dry,0,Maize,8.719
46.1,23.91,128.41,7.91,0.5,20.81,70.61,2864.94,1240.71,Alluvial,Wet,0,Potatoes,27.725
119.18,38.8,156.1,6.17,3.81,30.82,54.23,1273.87,220.96,Latosols,Dry,1,Paddy (Samba),6.442
98.55,12.77,160.68,5.93,0.61,25.44,88.22,4522.31,1070.09,Low Humic Gley,Wet,0,Tea,3.057
25.32,35.2,221.11,6.66,0.88,17.8,86.59,3055.33,225.79,Alluvial,Wet,1,Paddy (Mawel),5.546
43.39,11.89,31.61,6.62,0.61,20.57,91.5,4607.14,578.23,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),4.508
125.78,36.03,61.37,6.48,0.79,16.52,81.95,4612.29,94.82,Red-Yellow Podzolic,Wet,0,Rubber,1.495
76.06,9.06,92.65,6.82,1.17,19.14,81.11,4682.74,870.73,Alluvial,Wet,0,Paddy (Samba),6.067
96.21,42.75,76.98,4.25,1.33,22.58,76.78,2440.58,916.12,Immature Brown Loams,Intermediate,1,Coconut,7.133
130.63,49.99,33.18,7.97,1.5,32.67,72.66,894.46,215.44,Red Básico,Dry,1,Paddy (Samba),5.316
38.26,37.1,233.68,4.64,0.1,18.78,94.25,3207.73,84.58,Latosols,Wet,0,Tea,2.812
21.72,62.0,230.44,5.0,1.0,20.05,83.33,3351.61,544.79,Alluvial,Wet,0,Rubber,1.885
69.4,58.02,117.32,4.03,0.52,18.95,80.4,4909.94,2054.54,Low Humic Gley,Wet,0,Potatoes,25.976
16.83,10.39,160.92,7.32,1.59,25.72,64.16,2245.47,312.36,Red-Yellow Podzolic,Intermediate,1,Rubber,1.994
121.41,49.8,193.4,5.91,3.77,30.0,65.06,1152.15,103.62,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.618
93.13,50.2,201.84,7.36,1.58,28.0,73.81,1424.17,38.46,Red Básico,Dry,1,Paddy (Nadu),7.435
59.16,71.49,175.38,5.66,1.33,32.21,70.08,1176.82,145.63,Red Básico,Dry,1,Paddy (Samba),6.372
58.17,42.29,114.5,5.96,1.24,31.71,53.69,1002.62,209.98,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.873
88.91,12.48,48.33,4.09,1.21,28.18,70.9,1220.36,94.69,Latosols,Dry,1,Paddy (Nadu),7.904
70.67,39.18,40.32,6.03,3.94,34.79,58.9,975.83,231.68,Alluvial,Dry,1,Paddy (Nadu),5.061
28.02,60.24,114.27,5.71,1.42,21.98,70.1,4388.43,1669.17,Latosols,Wet,0,Leeks,19.864
105.88,42.2,27.55,5.62,1.7,31.73,71.05,1141.71,166.28,Alluvial,Dry,0,Chilli,2.979
75.3,45.9,151.69,5.92,1.09,15.79,82.37,2761.14,826.99,Low Humic Gley,Wet,1,Cinnamon,1.883
71.05,55.8,29.82,4.69,0.46,28.13,90.51,4109.34,505.61,Alluvial,Wet,0,Cinnamon,1.028
79.1,14.56,106.16,5.03,1.61,29.79,59.08,886.36,128.72,Latosols,Dry,0,Kurakkan,1.794
75.37,45.67,43.9,4.71,0.87,26.69,65.45,2111.85,320.26,Alluvial,Intermediate,0,Rubber,1.342
36.79,6.89,164.7,6.05,0.67,23.05,85.19,4911.51,901.66,Low Humic Gley,Wet,0,Paddy (Mawel),5.585
18.08,8.04,12.15,7.26,1.72,34.78,56.89,927.0,242.79,Non-Calcic Brown,Dry,0,Kurakkan,1.45
61.43,75.59,38.48,4.12,1.08,15.22,88.39,2527.11,1778.06,Alluvial,Wet,0,Strawberries,9.61
121.55,59.64,149.23,5.74,3.96,30.2,63.82,1306.07,24.72,Alluvial,Dry,0,Green Gram,2.747
86.74,66.06,148.97,5.99,1.3,23.05,71.93,2168.63,349.35,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),9.553
53.46,71.43,37.3,3.82,1.23,16.29,71.47,3660.44,736.92,Low Humic Gley,Wet,1,Cinnamon,1.159
147.06,14.89,124.63,6.73,2.69,30.94,60.15,1286.79,286.25,Latosols,Dry,0,Maize,8.341
66.0,53.62,245.46,4.71,1.79,29.34,75.42,2486.56,860.84,Immature Brown Loams,Intermediate,0,Rubber,2.025
140.39,78.99,9.02,7.17,1.93,25.97,77.12,2418.57,923.0,Immature Brown Loams,Intermediate,1,Paddy (Nadu),5.457
70.08,58.43,176.8,8.32,1.04,27.19,66.35,2157.0,777.48,Alluvial,Intermediate,1,Paddy (Nadu),5.793
32.22,26.05,230.3,6.19,3.16,28.45,69.61,1300.38,255.19,Non-Calcic Brown,Dry,0,Green Gram,2.712
59.06,74.96,246.58,5.15,2.25,28.51,65.01,1101.84,239.13,Non-Calcic Brown,Dry,0,Chilli,3.796
76.59,29.22,183.18,8.05,1.83,23.17,76.34,2406.55,997.39,Immature Brown Loams,Intermediate,0,Rubber,1.295
131.49,65.31,234.46,6.18,1.28,15.63,75.06,2843.31,915.12,Red-Yellow Podzolic,Wet,0,Cinnamon,1.696
60.17,11.5,67.69,4.12,2.04,30.55,58.73,810.44,35.04,Alluvial,Dry,1,Maize,5.075
77.66,35.4,138.6,5.95,0.08,28.64,88.03,2538.78,2087.55,Latosols,Wet,0,Leeks,18.456
55.55,29.17,87.43,7.65,1.3,23.64,82.49,4595.97,887.59,Red-Yellow Podzolic,Wet,0,Cinnamon,1.313
37.01,61.45,128.13,3.98,1.45,26.73,72.62,1880.14,311.7,Immature Brown Loams,Intermediate,1,Coconut,6.132
57.77,55.09,194.71,7.04,0.7,22.28,82.13,2699.8,2034.06,Red-Yellow Podzolic,Wet,0,Leeks,17.193
47.25,40.25,116.63,6.02,1.44,20.91,90.86,3740.92,985.2,Latosols,Wet,0,Coconut,6.317
111.27,68.88,194.05,5.56,2.24,33.31,74.65,1036.71,257.64,Alluvial,Dry,0,Chilli,4.255
118.43,76.78,196.79,4.61,0.47,21.83,76.8,4194.61,1773.5,Red-Yellow Podzolic,Wet,0,Tea,2.344
36.89,31.57,106.81,4.68,1.54,24.28,78.58,1583.55,570.36,Alluvial,Intermediate,1,Maize,7.289
117.7,66.81,197.94,5.9,0.65,24.32,73.95,4243.78,724.08,Red-Yellow Podzolic,Wet,1,Tea,2.369
134.12,7.21,215.98,6.04,0.78,20.41,86.86,3640.81,1370.74,Low Humic Gley,Wet,1,Carrots,20.918
24.91,34.68,40.17,7.72,0.38,22.95,70.82,4361.92,1321.36,Red-Yellow Podzolic,Wet,0,Potatoes,23.174
81.09,57.7,211.3,4.19,2.09,29.68,68.32,1140.31,145.13,Non-Calcic Brown,Dry,1,Paddy (Samba),7.898
71.26,78.51,7.42,5.52,1.22,33.12,71.15,1102.09,166.66,Alluvial,Dry,0,Green Gram,1.741
113.96,43.3,154.57,7.62,2.92,28.65,60.92,1345.11,200.29,Latosols,Dry,0,Cashew,1.244
76.41,11.09,39.54,8.17,1.73,29.87,56.38,1207.7,192.35,Latosols,Dry,0,Chilli,3.428
96.94,8.03,152.5,5.8,1.25,17.46,76.44,2916.57,1162.09,Latosols,Wet,0,Tea,2.763
73.56,7.78,37.63,5.96,0.58,24.5,81.62,3154.21,1786.68,Alluvial,Wet,0,Strawberries,15.811
27.41,61.8,65.34,5.31,3.75,28.32,60.99,1094.38,161.48,Alluvial,Dry,1,Paddy (Samba),4.39
12.61,11.03,26.93,4.69,2.38,34.09,58.32,976.03,170.82,Latosols,Dry,1,Paddy (Samba),6.14
125.67,13.08,209.71,6.04,1.18,22.13,88.17,3630.06,1611.79,Latosols,Wet,0,Strawberries,12.316
27.57,66.21,75.33,6.63,2.34,33.31,54.79,1267.55,294.87,Latosols,Dry,0,Chilli,3.693
136.39,9.96,132.73,6.29,1.43,27.56,87.59,2813.16,250.17,Alluvial,Wet,0,Paddy (Samba),6.101
97.64,29.64,103.59,5.08,1.94,31.75,65.9,1030.29,13.12,Latosols,Dry,1,Paddy (Samba),6.142
88.4,30.28,42.57,5.52,1.05,27.46,77.03,4371.64,137.16,Alluvial,Wet,1,Cinnamon,1.25
84.55,78.2,216.44,4.96,1.94,29.27,64.19,988.32,207.85,Red Básico,Dry,0,Kurakkan,1.849
138.03,54.79,164.11,5.42,0.82,26.62,92.29,4705.8,479.9,Alluvial,Wet,1,Tea,2.116
146.94,21.06,156.83,6.45,1.43,29.91,66.89,1640.73,641.95,Alluvial,Intermediate,1,Paddy (Samba),5.748
117.73,47.57,187.73,8.11,1.49,28.96,76.7,3618.45,895.54,Low Humic Gley,Wet,0,Paddy (Mawel),6.397
125.68,29.48,173.34,6.7,0.04,18.21,76.59,4881.43,1066.92,Latosols,Wet,0,Coconut,10.701
96.83,53.39,163.41,7.95,3.99,33.89,72.19,865.76,229.88,Non-Calcic Brown,Dry,0,Kurakkan,2.323
47.28,62.05,128.88,5.59,3.85,33.53,55.35,1302.66,89.54,Red Básico,Dry,0,Maize,6.253
67.49,56.24,190.68,7.55,3.71,34.39,61.31,1083.06,234.93,Red Básico,Dry,0,Maize,7.865
133.6,63.13,220.98,6.46,0.78,15.66,76.18,2663.02,427.52,Low Humic Gley,Wet,1,Paddy (Mawel),4.729
11.48,39.12,189.71,7.21,3.96,29.34,50.77,1000.61,239.34,Latosols,Dry,0,Cashew,1.347
75.92,49.32,221.5,5.7,3.66,31.35,62.21,1345.39,56.65,Alluvial,Dry,0,Maize,9.267
149.55,26.49,182.8,5.62,2.48,33.38,72.86,1447.79,165.49,Non-Calcic Brown,Dry,0,Green Gram,1.81
80.96,64.59,130.87,5.53,1.58,28.15,77.43,2304.52,770.13,Red-Yellow Podzolic,Intermediate,1,Maize,10.877
69.49,72.25,152.06,5.56,1.1,5.0,66.32,1092.35,118.66,Non-Calcic Brown,Dry,0,Maize,8.009
73.53,67.62,208.56,3.91,1.6,29.72,71.39,1061.82,138.72,Red Básico,Dry,0,Cashew,1.384
41.3,71.86,209.07,6.72,2.18,34.4,53.96,1010.78,130.15,Latosols,Dry,1,Paddy (Samba),7.565
27.43,11.57,184.29,4.91,0.75,29.4,68.16,1913.45,300.59,Alluvial,Intermediate,0,Paddy (Nadu),5.65
26.21,23.96,11.01,5.45,1.78,33.5,67.52,1376.68,249.36,Red Básico,Dry,0,Maize,5.118
84.24,27.38,65.93,7.13,1.36,29.27,64.53,1520.35,995.65,Immature Brown Loams,Intermediate,0,Rubber,2.061
46.92,46.98,5.44,8.22,3.52,31.53,51.68,1342.17,135.75,Red Básico,Dry,0,Maize,5.575
112.47,70.84,123.67,5.94,1.01,30.44,60.94,1062.82,74.29,Red Básico,Dry,0,Green Gram,2.189
63.08,71.22,59.62,5.26,2.83,28.35,71.0,1155.51,285.83,Latosols,Dry,1,Paddy (Samba),5.416
57.13,36.93,173.31,4.72,1.46,30.28,59.14,1367.24,237.24,Latosols,Dry,0,Maize,7.504
109.01,50.37,64.21,7.26,1.45,28.61,71.32,2411.99,556.93,Immature Brown Loams,Intermediate,0,Rubber,1.562
50.77,17.39,230.68,6.25,0.83,23.13,72.73,2167.34,984.07,Alluvial,Intermediate,1,Paddy (Nadu),8.576
85.85,44.19,245.85,7.39,0.67,22.26,89.71,3465.23,1344.28,Low Humic Gley,Wet,0,Leeks,22.358
94.72,52.51,185.64,7.06,0.56,25.2,73.58,1526.17,779.38,Alluvial,Intermediate,0,Paddy (Nadu),9.211
46.24,71.98,41.22,6.0,0.76,24.52,71.71,3512.01,817.09,Low Humic Gley,Wet,1,Cinnamon,1.769
77.31,73.51,16.63,3.83,1.33,22.26,81.28,3532.03,1008.71,Alluvial,Wet,0,Tea,2.652
19.16,38.43,21.54,6.05,1.02,27.32,83.51,4293.18,1616.73,Latosols,Wet,0,Carrots,23.876
112.78,26.58,101.18,4.63,1.65,26.21,63.7,1832.42,445.96,Alluvial,Intermediate,1,Paddy (Nadu),6.214
104.34,8.72,86.08,5.46,1.86,30.04,59.72,1375.14,238.99,Non-Calcic Brown,Dry,1,Paddy (Nadu),5.411
76.56,16.23,43.33,5.6,1.04,24.84,63.5,1933.88,515.86,Immature Brown Loams,Intermediate,0,Coconut,8.212
140.32,37.37,230.32,4.76,1.48,29.6,52.54,1031.78,295.44,Alluvial,Dry,1,Paddy (Nadu),7.392
